"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Hengitettävät hiukkaset <10 µm [µg/m3]","Pienhiukkaset <2.5 µm [µg/m3]"
"Jyväskylä Hannikaisenkatu","2024","4","19","02:00","6.7","2.8"
"Jyväskylä Hannikaisenkatu","2024","4","19","03:00","10.8","3.2"
"Jyväskylä Hannikaisenkatu","2024","4","19","04:00","31.3","5.8"
"Jyväskylä Hannikaisenkatu","2024","4","19","05:00","24.5","4.7"
"Jyväskylä Hannikaisenkatu","2024","4","19","06:00","28.7","4.9"
"Jyväskylä Hannikaisenkatu","2024","4","19","07:00","16.4","3.7"
"Jyväskylä Hannikaisenkatu","2024","4","19","08:00","22.4","4.5"
"Jyväskylä Hannikaisenkatu","2024","4","19","09:00","29.6","5.5"
"Jyväskylä Hannikaisenkatu","2024","4","19","10:00","31.9","5.8"
"Jyväskylä Hannikaisenkatu","2024","4","19","11:00","39.3","7.1"
"Jyväskylä Hannikaisenkatu","2024","4","19","12:00","39.2","7"
"Jyväskylä Hannikaisenkatu","2024","4","19","13:00","40.9","7"
"Jyväskylä Hannikaisenkatu","2024","4","19","14:00","33.5","6.3"
"Jyväskylä Hannikaisenkatu","2024","4","19","15:00","25.1","5.6"
"Jyväskylä Hannikaisenkatu","2024","4","19","16:00","24.1","5.8"
"Jyväskylä Hannikaisenkatu","2024","4","19","17:00","26","6"
"Jyväskylä Hannikaisenkatu","2024","4","19","18:00","27.4","5.9"
"Jyväskylä Hannikaisenkatu","2024","4","19","19:00","20","4.5"
"Jyväskylä Hannikaisenkatu","2024","4","19","20:00","7.9","3.1"
"Jyväskylä Hannikaisenkatu","2024","4","19","21:00","7","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","19","22:00","4.7","2.8"
"Jyväskylä Hannikaisenkatu","2024","4","19","23:00","4.6","2.4"
"Jyväskylä Hannikaisenkatu","2024","4","20","00:00","5.1","2.6"
"Jyväskylä Hannikaisenkatu","2024","4","20","01:00","5.7","3"
"Jyväskylä Hannikaisenkatu","2024","4","20","02:00","6.5","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","20","03:00","6.1","2.6"
"Jyväskylä Hannikaisenkatu","2024","4","20","04:00","4.7","2.3"
"Jyväskylä Hannikaisenkatu","2024","4","20","05:00","4.7","2.3"
"Jyväskylä Hannikaisenkatu","2024","4","20","06:00","3.8","2.2"
"Jyväskylä Hannikaisenkatu","2024","4","20","07:00","4.5","2.4"
"Jyväskylä Hannikaisenkatu","2024","4","20","08:00","4.6","2.6"
"Jyväskylä Hannikaisenkatu","2024","4","20","09:00","4.5","2.6"
"Jyväskylä Hannikaisenkatu","2024","4","20","10:00","4.6","2.8"
"Jyväskylä Hannikaisenkatu","2024","4","20","11:00","4.9","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","20","12:00","5.3","3.1"
"Jyväskylä Hannikaisenkatu","2024","4","20","13:00","4.5","3"
"Jyväskylä Hannikaisenkatu","2024","4","20","14:00","4.8","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","20","15:00","4.8","3.1"
"Jyväskylä Hannikaisenkatu","2024","4","20","16:00","4.4","3.1"
"Jyväskylä Hannikaisenkatu","2024","4","20","17:00","4.9","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","20","18:00","4.5","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","20","19:00","4.4","3.2"
"Jyväskylä Hannikaisenkatu","2024","4","20","20:00","4.3","3.2"
"Jyväskylä Hannikaisenkatu","2024","4","20","21:00","4.2","3"
"Jyväskylä Hannikaisenkatu","2024","4","20","22:00","4","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","20","23:00","3.3","2.7"
"Jyväskylä Hannikaisenkatu","2024","4","21","00:00","3.2","2.5"
"Jyväskylä Hannikaisenkatu","2024","4","21","01:00","3.3","2.6"
"Jyväskylä Hannikaisenkatu","2024","4","21","02:00","3.4","2.5"
"Jyväskylä Hannikaisenkatu","2024","4","21","03:00","3.2","2.4"
"Jyväskylä Hannikaisenkatu","2024","4","21","04:00","3.8","2.7"
"Jyväskylä Hannikaisenkatu","2024","4","21","05:00","3.9","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","21","06:00","4.3","3"
"Jyväskylä Hannikaisenkatu","2024","4","21","07:00","4.9","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","21","08:00","4.6","3"
"Jyväskylä Hannikaisenkatu","2024","4","21","09:00","4.9","3.1"
"Jyväskylä Hannikaisenkatu","2024","4","21","10:00","4.5","3.2"
"Jyväskylä Hannikaisenkatu","2024","4","21","11:00","4.8","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","21","12:00","4.3","3"
"Jyväskylä Hannikaisenkatu","2024","4","21","13:00","4.6","3"
"Jyväskylä Hannikaisenkatu","2024","4","21","14:00","4.6","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","21","15:00","6.6","4.6"
"Jyväskylä Hannikaisenkatu","2024","4","21","16:00","7","4.8"
"Jyväskylä Hannikaisenkatu","2024","4","21","17:00","8.3","5"
"Jyväskylä Hannikaisenkatu","2024","4","21","18:00","8.2","5.1"
"Jyväskylä Hannikaisenkatu","2024","4","21","19:00","10.3","5.1"
"Jyväskylä Hannikaisenkatu","2024","4","21","20:00","11.7","5.3"
"Jyväskylä Hannikaisenkatu","2024","4","21","21:00","10.7","5.2"
"Jyväskylä Hannikaisenkatu","2024","4","21","22:00","7.3","4.6"
"Jyväskylä Hannikaisenkatu","2024","4","21","23:00","7.8","4.4"
"Jyväskylä Hannikaisenkatu","2024","4","22","00:00","6.4","4.1"
"Jyväskylä Hannikaisenkatu","2024","4","22","01:00","5.7","3.9"
"Jyväskylä Hannikaisenkatu","2024","4","22","02:00","4.9","3.6"
"Jyväskylä Hannikaisenkatu","2024","4","22","03:00","6.7","3.7"
"Jyväskylä Hannikaisenkatu","2024","4","22","04:00","11.4","4.4"
"Jyväskylä Hannikaisenkatu","2024","4","22","05:00","16.6","5.3"
"Jyväskylä Hannikaisenkatu","2024","4","22","06:00","17.6","5.4"
"Jyväskylä Hannikaisenkatu","2024","4","22","07:00","16.1","5.2"
"Jyväskylä Hannikaisenkatu","2024","4","22","08:00","13.6","4.6"
"Jyväskylä Hannikaisenkatu","2024","4","22","09:00","13.1","4.5"
"Jyväskylä Hannikaisenkatu","2024","4","22","10:00","10.3","4.6"
"Jyväskylä Hannikaisenkatu","2024","4","22","11:00","10.2","4.9"
"Jyväskylä Hannikaisenkatu","2024","4","22","12:00","11.3","5.1"
"Jyväskylä Hannikaisenkatu","2024","4","22","13:00","9.8","5"
"Jyväskylä Hannikaisenkatu","2024","4","22","14:00","8","5.7"
"Jyväskylä Hannikaisenkatu","2024","4","22","15:00","8.4","6.6"
"Jyväskylä Hannikaisenkatu","2024","4","22","16:00","8.2","6.6"
"Jyväskylä Hannikaisenkatu","2024","4","22","17:00","6.7","5.8"
"Jyväskylä Hannikaisenkatu","2024","4","22","18:00","5.8","5.1"
"Jyväskylä Hannikaisenkatu","2024","4","22","19:00","5.4","4.6"
"Jyväskylä Hannikaisenkatu","2024","4","22","20:00","5","4.1"
"Jyväskylä Hannikaisenkatu","2024","4","22","21:00","4.2","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","22","22:00","3.3","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","22","23:00","2.9","2.4"
"Jyväskylä Hannikaisenkatu","2024","4","23","00:00","2.8","2.1"
"Jyväskylä Hannikaisenkatu","2024","4","23","01:00","2.6","2"
"Jyväskylä Hannikaisenkatu","2024","4","23","02:00","2.4","1.9"
"Jyväskylä Hannikaisenkatu","2024","4","23","03:00","2.6","2"
"Jyväskylä Hannikaisenkatu","2024","4","23","04:00","2.8","2.2"
"Jyväskylä Hannikaisenkatu","2024","4","23","05:00","2.4","1.9"
"Jyväskylä Hannikaisenkatu","2024","4","23","06:00","3","2"
"Jyväskylä Hannikaisenkatu","2024","4","23","07:00","2.8","1.9"
"Jyväskylä Hannikaisenkatu","2024","4","23","08:00","2.5","1.4"
"Jyväskylä Hannikaisenkatu","2024","4","23","09:00","3","1.4"
"Jyväskylä Hannikaisenkatu","2024","4","23","10:00","4.7","1.8"
"Jyväskylä Hannikaisenkatu","2024","4","23","11:00","5","2"
"Jyväskylä Hannikaisenkatu","2024","4","23","12:00","4.4","1.6"
"Jyväskylä Hannikaisenkatu","2024","4","23","13:00","4.7","1.4"
"Jyväskylä Hannikaisenkatu","2024","4","23","14:00","2.3","0.9"
"Jyväskylä Hannikaisenkatu","2024","4","23","15:00","2.5","1.1"
"Jyväskylä Hannikaisenkatu","2024","4","23","16:00","2.5","1.3"
"Jyväskylä Hannikaisenkatu","2024","4","23","17:00","2.5","1.6"
"Jyväskylä Hannikaisenkatu","2024","4","23","18:00","2.6","1.6"
"Jyväskylä Hannikaisenkatu","2024","4","23","19:00","2.3","1.8"
"Jyväskylä Hannikaisenkatu","2024","4","23","20:00","3.5","2"
"Jyväskylä Hannikaisenkatu","2024","4","23","21:00","2.8","1.9"
"Jyväskylä Hannikaisenkatu","2024","4","23","22:00","2.5","1.7"
"Jyväskylä Hannikaisenkatu","2024","4","23","23:00","2.2","1.6"
"Jyväskylä Hannikaisenkatu","2024","4","24","00:00","2","1.4"
"Jyväskylä Hannikaisenkatu","2024","4","24","01:00","2","1.3"
"Jyväskylä Hannikaisenkatu","2024","4","24","02:00","1.8","1.3"
"Jyväskylä Hannikaisenkatu","2024","4","24","03:00","2.2","1.5"
"Jyväskylä Hannikaisenkatu","2024","4","24","04:00","3.2","1.8"
"Jyväskylä Hannikaisenkatu","2024","4","24","05:00","3.8","2"
"Jyväskylä Hannikaisenkatu","2024","4","24","06:00","3.5","2"
"Jyväskylä Hannikaisenkatu","2024","4","24","07:00","3.3","2.1"
"Jyväskylä Hannikaisenkatu","2024","4","24","08:00","3.3","2.5"
"Jyväskylä Hannikaisenkatu","2024","4","24","09:00","4.1","3.2"
"Jyväskylä Hannikaisenkatu","2024","4","24","10:00","5.3","3.9"
"Jyväskylä Hannikaisenkatu","2024","4","24","11:00","5.9","4.5"
"Jyväskylä Hannikaisenkatu","2024","4","24","12:00","6","4.6"
"Jyväskylä Hannikaisenkatu","2024","4","24","13:00","6.2","4.4"
"Jyväskylä Hannikaisenkatu","2024","4","24","14:00","6.7","4.7"
"Jyväskylä Hannikaisenkatu","2024","4","24","15:00","8.8","4.8"
"Jyväskylä Hannikaisenkatu","2024","4","24","16:00","11.1","4.9"
"Jyväskylä Hannikaisenkatu","2024","4","24","17:00","9.9","4.8"
"Jyväskylä Hannikaisenkatu","2024","4","24","18:00","9.6","4.5"
"Jyväskylä Hannikaisenkatu","2024","4","24","19:00","7.9","4"
"Jyväskylä Hannikaisenkatu","2024","4","24","20:00","6.3","3.9"
"Jyväskylä Hannikaisenkatu","2024","4","24","21:00","6.2","4.3"
"Jyväskylä Hannikaisenkatu","2024","4","24","22:00","6.2","4.4"
"Jyväskylä Hannikaisenkatu","2024","4","24","23:00","6.9","4.7"
"Jyväskylä Hannikaisenkatu","2024","4","25","00:00","6.6","4.6"
"Jyväskylä Hannikaisenkatu","2024","4","25","01:00","5.7","4.2"
"Jyväskylä Hannikaisenkatu","2024","4","25","02:00","5.2","3.9"
"Jyväskylä Hannikaisenkatu","2024","4","25","03:00","6.7","4.5"
"Jyväskylä Hannikaisenkatu","2024","4","25","04:00","6.5","4.5"
"Jyväskylä Hannikaisenkatu","2024","4","25","05:00","6.9","4.5"
"Jyväskylä Hannikaisenkatu","2024","4","25","06:00","9.9","5.3"
"Jyväskylä Hannikaisenkatu","2024","4","25","07:00","8.5","4.6"
"Jyväskylä Hannikaisenkatu","2024","4","25","08:00","15.1","5.5"
"Jyväskylä Hannikaisenkatu","2024","4","25","09:00","11.2","4.6"
"Jyväskylä Hannikaisenkatu","2024","4","25","10:00","9.2","4"
"Jyväskylä Hannikaisenkatu","2024","4","25","11:00","-","-"
"Jyväskylä Hannikaisenkatu","2024","4","25","12:00","-","-"
"Jyväskylä Hannikaisenkatu","2024","4","25","13:00","6.1","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","25","14:00","4.6","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","25","15:00","6.5","3.2"
"Jyväskylä Hannikaisenkatu","2024","4","25","16:00","4.9","2.8"
"Jyväskylä Hannikaisenkatu","2024","4","25","17:00","4.2","3.2"
"Jyväskylä Hannikaisenkatu","2024","4","25","18:00","4.2","3.5"
"Jyväskylä Hannikaisenkatu","2024","4","25","19:00","4","3.2"
"Jyväskylä Hannikaisenkatu","2024","4","25","20:00","3.5","2.7"
"Jyväskylä Hannikaisenkatu","2024","4","25","21:00","2.7","2.3"
"Jyväskylä Hannikaisenkatu","2024","4","25","22:00","2.1","1.8"
"Jyväskylä Hannikaisenkatu","2024","4","25","23:00","2.1","1.9"
"Jyväskylä Hannikaisenkatu","2024","4","26","00:00","2.3","1.9"
"Jyväskylä Hannikaisenkatu","2024","4","26","01:00","2.2","2"
"Jyväskylä Hannikaisenkatu","2024","4","26","02:00","2.2","1.9"
"Jyväskylä Hannikaisenkatu","2024","4","26","03:00","2.4","2.1"
"Jyväskylä Hannikaisenkatu","2024","4","26","04:00","2.5","2.1"
"Jyväskylä Hannikaisenkatu","2024","4","26","05:00","2.7","2.2"
"Jyväskylä Hannikaisenkatu","2024","4","26","06:00","5","2.7"
"Jyväskylä Hannikaisenkatu","2024","4","26","07:00","4","1.9"
"Jyväskylä Hannikaisenkatu","2024","4","26","08:00","2","0.9"
"Jyväskylä Hannikaisenkatu","2024","4","26","09:00","1.5","0.8"
"Jyväskylä Hannikaisenkatu","2024","4","26","10:00","3.9","1.2"
"Jyväskylä Hannikaisenkatu","2024","4","26","11:00","5.5","1.4"
"Jyväskylä Hannikaisenkatu","2024","4","26","12:00","7.3","1.6"
"Jyväskylä Hannikaisenkatu","2024","4","26","13:00","4","1.2"
"Jyväskylä Hannikaisenkatu","2024","4","26","14:00","5.1","1.6"
"Jyväskylä Hannikaisenkatu","2024","4","26","15:00","15.6","3.5"
"Jyväskylä Hannikaisenkatu","2024","4","26","16:00","13.7","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","26","17:00","15.9","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","26","18:00","11.1","2.5"
"Jyväskylä Hannikaisenkatu","2024","4","26","19:00","7","2.2"
"Jyväskylä Hannikaisenkatu","2024","4","26","20:00","9.1","2.4"
"Jyväskylä Hannikaisenkatu","2024","4","26","21:00","6.3","2.4"
"Jyväskylä Hannikaisenkatu","2024","4","26","22:00","6.5","2.3"
"Jyväskylä Hannikaisenkatu","2024","4","26","23:00","6.9","2.4"
"Jyväskylä Hannikaisenkatu","2024","4","27","00:00","5.3","2.3"
"Jyväskylä Hannikaisenkatu","2024","4","27","01:00","5.8","2.6"
"Jyväskylä Hannikaisenkatu","2024","4","27","02:00","4.5","2.5"
"Jyväskylä Hannikaisenkatu","2024","4","27","03:00","5.6","2.8"
"Jyväskylä Hannikaisenkatu","2024","4","27","04:00","5.7","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","27","05:00","4.9","2.8"
"Jyväskylä Hannikaisenkatu","2024","4","27","06:00","7","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","27","07:00","12.7","3.6"
"Jyväskylä Hannikaisenkatu","2024","4","27","08:00","14.6","3.5"
"Jyväskylä Hannikaisenkatu","2024","4","27","09:00","2.6","1.5"
"Jyväskylä Hannikaisenkatu","2024","4","27","10:00","11.8","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","27","11:00","14.4","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","27","12:00","16.9","3.7"
"Jyväskylä Hannikaisenkatu","2024","4","27","13:00","15.8","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","27","14:00","13.6","2.7"
"Jyväskylä Hannikaisenkatu","2024","4","27","15:00","17.4","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","27","16:00","20.9","3.9"
"Jyväskylä Hannikaisenkatu","2024","4","27","17:00","29.8","5.7"
"Jyväskylä Hannikaisenkatu","2024","4","27","18:00","37.1","9"
"Jyväskylä Hannikaisenkatu","2024","4","27","19:00","48.1","11"
"Jyväskylä Hannikaisenkatu","2024","4","27","20:00","50.1","10.6"
"Jyväskylä Hannikaisenkatu","2024","4","27","21:00","50","11.6"
"Jyväskylä Hannikaisenkatu","2024","4","27","22:00","11.4","4.8"
"Jyväskylä Hannikaisenkatu","2024","4","27","23:00","6.9","4.2"
"Jyväskylä Hannikaisenkatu","2024","4","28","00:00","5.8","4.4"
"Jyväskylä Hannikaisenkatu","2024","4","28","01:00","5.8","4.8"
"Jyväskylä Hannikaisenkatu","2024","4","28","02:00","6.3","5.1"
"Jyväskylä Hannikaisenkatu","2024","4","28","03:00","6.6","5.5"
"Jyväskylä Hannikaisenkatu","2024","4","28","04:00","7.2","5.7"
"Jyväskylä Hannikaisenkatu","2024","4","28","05:00","7","5.5"
"Jyväskylä Hannikaisenkatu","2024","4","28","06:00","6.7","5.6"
"Jyväskylä Hannikaisenkatu","2024","4","28","07:00","6.5","5.4"
"Jyväskylä Hannikaisenkatu","2024","4","28","08:00","7.1","5.9"
"Jyväskylä Hannikaisenkatu","2024","4","28","09:00","9.1","6.7"
"Jyväskylä Hannikaisenkatu","2024","4","28","10:00","14.1","7.9"
"Jyväskylä Hannikaisenkatu","2024","4","28","11:00","17.6","7.5"
"Jyväskylä Hannikaisenkatu","2024","4","28","12:00","13.8","4.8"
"Jyväskylä Hannikaisenkatu","2024","4","28","13:00","15.1","4.1"
"Jyväskylä Hannikaisenkatu","2024","4","28","14:00","17.4","3.9"
"Jyväskylä Hannikaisenkatu","2024","4","28","15:00","11.3","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","28","16:00","18.9","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","28","17:00","18.1","3.3"
"Jyväskylä Hannikaisenkatu","2024","4","28","18:00","16.6","3.5"
"Jyväskylä Hannikaisenkatu","2024","4","28","19:00","16.4","3.6"
"Jyväskylä Hannikaisenkatu","2024","4","28","20:00","16.9","3.9"
"Jyväskylä Hannikaisenkatu","2024","4","28","21:00","13","4.1"
"Jyväskylä Hannikaisenkatu","2024","4","28","22:00","6.2","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","28","23:00","2.9","2.1"
"Jyväskylä Hannikaisenkatu","2024","4","29","00:00","3.6","2.5"
"Jyväskylä Hannikaisenkatu","2024","4","29","01:00","2.8","2.2"
"Jyväskylä Hannikaisenkatu","2024","4","29","02:00","2.7","2"
"Jyväskylä Hannikaisenkatu","2024","4","29","03:00","2.7","1.7"
"Jyväskylä Hannikaisenkatu","2024","4","29","04:00","2.6","1.7"
"Jyväskylä Hannikaisenkatu","2024","4","29","05:00","2.6","1.8"
"Jyväskylä Hannikaisenkatu","2024","4","29","06:00","3","2.1"
"Jyväskylä Hannikaisenkatu","2024","4","29","07:00","5.6","3.1"
"Jyväskylä Hannikaisenkatu","2024","4","29","08:00","17.1","5.2"
"Jyväskylä Hannikaisenkatu","2024","4","29","09:00","22.8","7"
"Jyväskylä Hannikaisenkatu","2024","4","29","10:00","24.6","7.7"
"Jyväskylä Hannikaisenkatu","2024","4","29","11:00","31.2","8.9"
"Jyväskylä Hannikaisenkatu","2024","4","29","12:00","42.8","10.7"
"Jyväskylä Hannikaisenkatu","2024","4","29","13:00","67.8","13.6"
"Jyväskylä Hannikaisenkatu","2024","4","29","14:00","70.5","14.1"
"Jyväskylä Hannikaisenkatu","2024","4","29","15:00","41.4","11.3"
"Jyväskylä Hannikaisenkatu","2024","4","29","16:00","44.2","12.5"
"Jyväskylä Hannikaisenkatu","2024","4","29","17:00","29.8","11.1"
"Jyväskylä Hannikaisenkatu","2024","4","29","18:00","31.3","11.2"
"Jyväskylä Hannikaisenkatu","2024","4","29","19:00","18.9","9"
"Jyväskylä Hannikaisenkatu","2024","4","29","20:00","15.7","8.8"
"Jyväskylä Hannikaisenkatu","2024","4","29","21:00","13.5","8.5"
"Jyväskylä Hannikaisenkatu","2024","4","29","22:00","13.4","9.1"
"Jyväskylä Hannikaisenkatu","2024","4","29","23:00","12.9","9.8"
"Jyväskylä Hannikaisenkatu","2024","4","30","00:00","10.1","8.2"
"Jyväskylä Hannikaisenkatu","2024","4","30","01:00","6.7","5.5"
"Jyväskylä Hannikaisenkatu","2024","4","30","02:00","6.9","5.9"
"Jyväskylä Hannikaisenkatu","2024","4","30","03:00","8.4","6.5"
"Jyväskylä Hannikaisenkatu","2024","4","30","04:00","8.2","6.8"
"Jyväskylä Hannikaisenkatu","2024","4","30","05:00","9.1","7.3"
"Jyväskylä Hannikaisenkatu","2024","4","30","06:00","8.5","6.2"
"Jyväskylä Hannikaisenkatu","2024","4","30","07:00","14.2","5.3"
"Jyväskylä Hannikaisenkatu","2024","4","30","08:00","19.2","4.7"
"Jyväskylä Hannikaisenkatu","2024","4","30","09:00","17","3.9"
"Jyväskylä Hannikaisenkatu","2024","4","30","10:00","21.6","4.1"
"Jyväskylä Hannikaisenkatu","2024","4","30","11:00","19.8","3.6"
"Jyväskylä Hannikaisenkatu","2024","4","30","12:00","20.4","3.7"
"Jyväskylä Hannikaisenkatu","2024","4","30","13:00","31.2","4.6"
"Jyväskylä Hannikaisenkatu","2024","4","30","14:00","20.8","3.4"
"Jyväskylä Hannikaisenkatu","2024","4","30","15:00","17.4","2.9"
"Jyväskylä Hannikaisenkatu","2024","4","30","16:00","13.2","2.2"
"Jyväskylä Hannikaisenkatu","2024","4","30","17:00","12.8","2.2"
"Jyväskylä Hannikaisenkatu","2024","4","30","18:00","13.1","2.3"
"Jyväskylä Hannikaisenkatu","2024","4","30","19:00","10.9","2.3"
"Jyväskylä Hannikaisenkatu","2024","4","30","20:00","10","2.2"
"Jyväskylä Hannikaisenkatu","2024","4","30","21:00","50.5","8.3"
"Jyväskylä Hannikaisenkatu","2024","4","30","22:00","99","16.7"
"Jyväskylä Hannikaisenkatu","2024","4","30","23:00","66.9","12.3"
"Jyväskylä Hannikaisenkatu","2024","5","1","00:00","61","11.3"
"Jyväskylä Hannikaisenkatu","2024","5","1","01:00","43.7","8.1"
"Jyväskylä Hannikaisenkatu","2024","5","1","02:00","50.3","8.6"
"Jyväskylä Hannikaisenkatu","2024","5","1","03:00","40.3","7.4"
"Jyväskylä Hannikaisenkatu","2024","5","1","04:00","30.3","5.6"
"Jyväskylä Hannikaisenkatu","2024","5","1","05:00","16","3.5"
"Jyväskylä Hannikaisenkatu","2024","5","1","06:00","14.9","3.1"
"Jyväskylä Hannikaisenkatu","2024","5","1","07:00","12.8","3.6"
"Jyväskylä Hannikaisenkatu","2024","5","1","08:00","5.7","1.6"
"Jyväskylä Hannikaisenkatu","2024","5","1","09:00","6.8","1.5"
"Jyväskylä Hannikaisenkatu","2024","5","1","10:00","10.2","1.9"
"Jyväskylä Hannikaisenkatu","2024","5","1","11:00","9.1","1.8"
"Jyväskylä Hannikaisenkatu","2024","5","1","12:00","11.3","2"
"Jyväskylä Hannikaisenkatu","2024","5","1","13:00","11.1","2"
"Jyväskylä Hannikaisenkatu","2024","5","1","14:00","11","2"
"Jyväskylä Hannikaisenkatu","2024","5","1","15:00","7.8","1.8"
"Jyväskylä Hannikaisenkatu","2024","5","1","16:00","10.2","2.2"
"Jyväskylä Hannikaisenkatu","2024","5","1","17:00","14.1","2.6"
"Jyväskylä Hannikaisenkatu","2024","5","1","18:00","18.8","3.3"
"Jyväskylä Hannikaisenkatu","2024","5","1","19:00","86.9","14.6"
"Jyväskylä Hannikaisenkatu","2024","5","1","20:00","139.6","23.6"
"Jyväskylä Hannikaisenkatu","2024","5","1","21:00","131.6","22.1"
"Jyväskylä Hannikaisenkatu","2024","5","1","22:00","96.5","18.8"
"Jyväskylä Hannikaisenkatu","2024","5","1","23:00","65.8","14.3"
"Jyväskylä Hannikaisenkatu","2024","5","2","00:00","40.4","8.5"
"Jyväskylä Hannikaisenkatu","2024","5","2","01:00","25.3","5.9"
"Jyväskylä Hannikaisenkatu","2024","5","2","02:00","19","4.8"
"Jyväskylä Hannikaisenkatu","2024","5","2","03:00","45.1","8.5"
"Jyväskylä Hannikaisenkatu","2024","5","2","04:00","82.5","14.1"
"Jyväskylä Hannikaisenkatu","2024","5","2","05:00","89.5","14.7"
"Jyväskylä Hannikaisenkatu","2024","5","2","06:00","31","5.6"
"Jyväskylä Hannikaisenkatu","2024","5","2","07:00","17.4","3.3"
"Jyväskylä Hannikaisenkatu","2024","5","2","08:00","11.9","2.4"
"Jyväskylä Hannikaisenkatu","2024","5","2","09:00","15.9","2.9"
"Jyväskylä Hannikaisenkatu","2024","5","2","10:00","19.4","3.5"
"Jyväskylä Hannikaisenkatu","2024","5","2","11:00","13.9","2.8"
"Jyväskylä Hannikaisenkatu","2024","5","2","12:00","29.2","4.7"
"Jyväskylä Hannikaisenkatu","2024","5","2","13:00","29.2","4.7"
"Jyväskylä Hannikaisenkatu","2024","5","2","14:00","36.7","5.6"
"Jyväskylä Hannikaisenkatu","2024","5","2","15:00","24.1","4.4"
"Jyväskylä Hannikaisenkatu","2024","5","2","16:00","26.6","4.8"
"Jyväskylä Hannikaisenkatu","2024","5","2","17:00","19.5","4"
"Jyväskylä Hannikaisenkatu","2024","5","2","18:00","16.8","3.4"
"Jyväskylä Hannikaisenkatu","2024","5","2","19:00","23.7","4.7"
"Jyväskylä Hannikaisenkatu","2024","5","2","20:00","84.9","14"
"Jyväskylä Hannikaisenkatu","2024","5","2","21:00","113.5","18.8"
"Jyväskylä Hannikaisenkatu","2024","5","2","22:00","99.1","16.6"
"Jyväskylä Hannikaisenkatu","2024","5","2","23:00","74.2","12.8"
"Jyväskylä Hannikaisenkatu","2024","5","3","00:00","65","11.5"
"Jyväskylä Hannikaisenkatu","2024","5","3","01:00","50.6","9.6"
"Jyväskylä Hannikaisenkatu","2024","5","3","02:00","32.5","6.6"
"Jyväskylä Hannikaisenkatu","2024","5","3","03:00","21.9","4.7"
"Jyväskylä Hannikaisenkatu","2024","5","3","04:00","28.9","6.2"
"Jyväskylä Hannikaisenkatu","2024","5","3","05:00","43.7","7.7"
"Jyväskylä Hannikaisenkatu","2024","5","3","06:00","36.9","6.5"
"Jyväskylä Hannikaisenkatu","2024","5","3","07:00","28.8","5.4"
"Jyväskylä Hannikaisenkatu","2024","5","3","08:00","30.4","5.9"
"Jyväskylä Hannikaisenkatu","2024","5","3","09:00","33.6","6.3"
"Jyväskylä Hannikaisenkatu","2024","5","3","10:00","24.9","5.3"
"Jyväskylä Hannikaisenkatu","2024","5","3","11:00","23.7","5"
"Jyväskylä Hannikaisenkatu","2024","5","3","12:00","23.2","5.2"
"Jyväskylä Hannikaisenkatu","2024","5","3","13:00","28","5.6"
"Jyväskylä Hannikaisenkatu","2024","5","3","14:00","36.3","7"
"Jyväskylä Hannikaisenkatu","2024","5","3","15:00","23.3","5.1"
"Jyväskylä Hannikaisenkatu","2024","5","3","16:00","35.7","6.8"
"Jyväskylä Hannikaisenkatu","2024","5","3","17:00","31.8","6.8"
"Jyväskylä Hannikaisenkatu","2024","5","3","18:00","46.3","9.6"
"Jyväskylä Hannikaisenkatu","2024","5","3","19:00","88.5","17"
"Jyväskylä Hannikaisenkatu","2024","5","3","20:00","111.5","21.2"
"Jyväskylä Hannikaisenkatu","2024","5","3","21:00","61.4","12.9"
"Jyväskylä Hannikaisenkatu","2024","5","3","22:00","58.7","12.3"
"Jyväskylä Hannikaisenkatu","2024","5","3","23:00","23.9","7.1"
"Jyväskylä Hannikaisenkatu","2024","5","4","00:00","33.3","8.2"
"Jyväskylä Hannikaisenkatu","2024","5","4","01:00","8","3"
