geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m,Havaintoaseman nimi
"LINESTRING Z (25.109347 60.22076800000001 0, 25.110198 60.221167 0, 25.110591 60.221523 0, 25.116948 60.224902 0)",101899515.0,101899441.0,2024-04-15 20:10:26+00:00,2024-04-15 20:12:35+00:00,['BRUSHING'],2024-04-15 20:10:25+00:00,2024-04-15 20:11:26+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.122772 60.228188 0, 25.118609 60.225842 0, 25.115737 60.224397 0, 25.11244 60.222553 0, 25.10904 60.22088500000001 0)",101899924.0,101899887.0,2024-04-15 20:21:38+00:00,2024-04-15 20:23:38+00:00,['BRUSHING'],2024-04-15 20:21:37+00:00,2024-04-15 20:22:42+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.10904 60.22088500000001 0, 25.106863 60.21975900000001 0, 25.104237 60.218606 0, 25.100839 60.217479 0, 25.096047 60.216102 0)",101899960.0,101899924.0,2024-04-15 20:22:43+00:00,2024-04-15 20:25:38+00:00,['BRUSHING'],2024-04-15 20:22:42+00:00,2024-04-15 20:25:42+00:00,,state-roads,Harja/Väylävirasto,True,True,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.096047 60.216102 0, 25.09332 60.215236 0, 25.090987 60.214239 0, 25.091288 60.214221999999985 0, 25.093615 60.21506500000001 0)",101900063.0,101899960.0,2024-04-15 20:25:44+00:00,2024-04-15 20:28:39+00:00,['BRUSHING'],2024-04-15 20:25:42+00:00,2024-04-15 20:28:42+00:00,,state-roads,Harja/Väylävirasto,True,True,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.093615 60.21506500000001 0, 25.09371 60.215088 0, 25.093015 60.214825999999995 0, 25.093935 60.21513499999998 0, 25.094512 60.214834999999994 0)",101900170.0,101900063.0,2024-04-15 20:28:44+00:00,2024-04-15 20:31:40+00:00,['BRUSHING'],2024-04-15 20:28:42+00:00,2024-04-15 20:31:42+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.094512 60.214834999999994 0, 25.09463 60.21491600000001 0, 25.094164 60.21522399999999 0, 25.094181 60.215327 0, 25.095347 60.21569 0)",101900257.0,101900170.0,2024-04-15 20:31:43+00:00,2024-04-15 20:34:40+00:00,['BRUSHING'],2024-04-15 20:31:42+00:00,2024-04-15 20:31:42+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.082013 60.22004900000001 0, 25.082138 60.219751 0, 25.08194 60.220116000000004 0, 25.08233 60.219478999999986 0)",103442149.0,103442055.0,2024-04-27 15:34:42+00:00,2024-04-27 15:37:28+00:00,['BRUSHING'],2024-04-27 15:34:40+00:00,2024-04-27 15:36:37+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.08233 60.219478999999986 0, 25.085017 60.215348 0, 25.085172 60.214989 0, 25.085276 60.214374 0, 25.085431 60.214135 0, 25.085756 60.213999999999984 0)",103442215.0,103442149.0,2024-04-27 15:36:39+00:00,2024-04-27 15:39:29+00:00,['BRUSHING'],2024-04-27 15:36:37+00:00,2024-04-27 15:37:38+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.085756 60.213999999999984 0, 25.085976 60.214111 0, 25.085963 60.21420900000001 0, 25.08567 60.214558000000004 0, 25.082748 60.21905700000001 0, 25.082212 60.219988 0, 25.081738 60.221173 0)",103442247.0,103442215.0,2024-04-27 15:37:41+00:00,2024-04-27 15:40:29+00:00,['BRUSHING'],2024-04-27 15:37:38+00:00,2024-04-27 15:40:38+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.081779 60.220775 0, 25.082172 60.21976500000001 0, 25.082 60.22006100000001 0, 25.08205 60.220012999999994 0)",103444181.0,103444092.0,2024-04-27 16:40:42+00:00,2024-04-27 16:42:45+00:00,['BRUSHING'],2024-04-27 16:40:39+00:00,2024-04-27 16:43:39+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.08205 60.220012999999994 0, 25.082231 60.219728 0, 25.082 60.22013999999999 0, 25.082296 60.219618 0, 25.082056 60.22005200000001 0)",103444262.0,103444181.0,2024-04-27 16:43:42+00:00,2024-04-27 16:45:45+00:00,['BRUSHING'],2024-04-27 16:43:39+00:00,2024-04-27 16:46:39+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.082056 60.22005200000001 0, 25.082567 60.21915400000001 0)",103444343.0,103444262.0,2024-04-27 16:46:42+00:00,2024-04-27 16:48:46+00:00,['BRUSHING'],2024-04-27 16:46:39+00:00,2024-04-27 16:49:39+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.082567 60.21915400000001 0, 25.08462 60.21595999999999 0)",103444433.0,103444343.0,2024-04-27 16:49:42+00:00,2024-04-27 16:51:47+00:00,['BRUSHING'],2024-04-27 16:49:39+00:00,2024-04-27 16:52:39+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.08462 60.21595999999999 0, 25.085275 60.21489400000001 0)",103444513.0,103444433.0,2024-04-27 16:52:42+00:00,2024-04-27 16:54:48+00:00,['BRUSHING'],2024-04-27 16:52:39+00:00,2024-04-27 16:55:40+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.085605 60.214163000000006 0, 25.085943000000004 60.214265000000005 0, 25.086344 60.214123 0, 25.088963 60.214817 0, 25.089397 60.21486999999999 0, 25.09114 60.214163000000006 0)",103444682.0,103444599.0,2024-04-27 16:58:39+00:00,2024-04-27 17:00:49+00:00,['BRUSHING'],2024-04-27 16:58:37+00:00,2024-04-27 16:59:38+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.09114 60.214163000000006 0, 25.095236000000003 60.21565399999999 0, 25.099987 60.21696000000001 0, 25.103086 60.21796299999999 0)",103444717.0,103444682.0,2024-04-27 16:59:40+00:00,2024-04-27 17:01:49+00:00,['BRUSHING'],2024-04-27 16:59:38+00:00,2024-04-27 17:00:39+00:00,,state-roads,Harja/Väylävirasto,True,True,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.103086 60.21796299999999 0, 25.104552 60.21847100000001 0, 25.106183 60.21916199999999 0, 25.115127 60.223876000000004 0)",103444743.0,103444717.0,2024-04-27 17:00:41+00:00,2024-04-27 17:02:49+00:00,['BRUSHING'],2024-04-27 17:00:39+00:00,2024-04-27 17:01:53+00:00,,state-roads,Harja/Väylävirasto,True,True,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.115127 60.223876000000004 0, 25.124646 60.229008999999984 0)",103444779.0,103444743.0,2024-04-27 17:01:55+00:00,2024-04-27 17:04:50+00:00,['BRUSHING'],2024-04-27 17:01:53+00:00,2024-04-27 17:03:02+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.1246 60.229123 0, 25.121463 60.22746500000001 0, 25.117295 60.225113999999984 0, 25.114852 60.223887 0)",103445154.0,103445116.0,2024-04-27 17:14:29+00:00,2024-04-27 17:16:53+00:00,['BRUSHING'],2024-04-27 17:14:27+00:00,2024-04-27 17:15:38+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.114852 60.223887 0, 25.112439 60.22253499999999 0, 25.110825 60.221796 0, 25.105918 60.219301999999985 0)",103445183.0,103445154.0,2024-04-27 17:15:40+00:00,2024-04-27 17:17:53+00:00,['BRUSHING'],2024-04-27 17:15:38+00:00,2024-04-27 17:17:04+00:00,,state-roads,Harja/Väylävirasto,True,True,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.105918 60.219301999999985 0, 25.103834 60.21840999999999 0, 25.10271 60.21801800000001 0, 25.094176 60.21546499999999 0)",103445228.0,103445183.0,2024-04-27 17:17:06+00:00,2024-04-27 17:19:53+00:00,['BRUSHING'],2024-04-27 17:17:04+00:00,2024-04-27 17:18:36+00:00,,state-roads,Harja/Väylävirasto,True,True,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.094176 60.21546499999999 0, 25.091821 60.214542 0, 25.089832 60.213626999999995 0, 25.087538 60.21233700000001 0, 25.087528 60.21221299999999 0, 25.087646 60.212079999999986 0, 25.090032 60.21045600000001 0)",103445265.0,103445228.0,2024-04-27 17:18:38+00:00,2024-04-27 17:20:53+00:00,['BRUSHING'],2024-04-27 17:18:36+00:00,2024-04-27 17:21:36+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.086343 60.213815000000004 0, 25.085671 60.21466399999999 0, 25.082456000000004 60.21953300000002 0, 25.081956 60.22052699999999 0, 25.081593 60.221714000000006 0)",103445621.0,103445575.0,2024-04-27 17:30:53+00:00,2024-04-27 17:32:56+00:00,['BRUSHING'],2024-04-27 17:30:50+00:00,2024-04-27 17:33:48+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.081593 60.221714000000006 0, 25.081382 60.222706999999986 0, 25.08108 60.223306 0, 25.080825 60.223371 0, 25.080147 60.223249 0, 25.080335 60.222894999999994 0, 25.081374 60.221896 0, 25.081926 60.22023200000001 0, 25.082932 60.21840799999998 0)",103445705.0,103445621.0,2024-04-27 17:33:50+00:00,2024-04-27 17:35:57+00:00,['BRUSHING'],2024-04-27 17:33:48+00:00,2024-04-27 17:36:48+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.082932 60.21840799999998 0, 25.08376 60.21714099999999 0, 25.083976 60.216955000000006 0, 25.084661 60.215951000000004 0)",103445786.0,103445705.0,2024-04-27 17:36:50+00:00,2024-04-27 17:38:57+00:00,['BRUSHING'],2024-04-27 17:36:48+00:00,2024-04-27 17:39:48+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.084661 60.215951000000004 0, 25.084643 60.21590100000001 0)",103445866.0,103445786.0,2024-04-27 17:39:50+00:00,2024-04-27 17:41:58+00:00,['BRUSHING'],2024-04-27 17:39:48+00:00,2024-04-27 17:42:48+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.084643 60.21590100000001 0, 25.084653 60.215936000000006 0)",103445945.0,103445866.0,2024-04-27 17:42:52+00:00,2024-04-27 17:44:59+00:00,['BRUSHING'],2024-04-27 17:42:48+00:00,2024-04-27 17:45:48+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.084653 60.215936000000006 0, 25.084652 60.21592599999999 0)",103446022.0,103445945.0,2024-04-27 17:45:51+00:00,2024-04-27 17:47:59+00:00,['BRUSHING'],2024-04-27 17:45:48+00:00,2024-04-27 17:48:48+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.084652 60.21592599999999 0, 25.084821 60.215710999999985 0)",103446093.0,103446022.0,2024-04-27 17:48:50+00:00,2024-04-27 17:51:00+00:00,['BRUSHING'],2024-04-27 17:48:48+00:00,2024-04-27 17:51:48+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.084821 60.215710999999985 0, 25.084617 60.215945999999995 0, 25.084755 60.215752 0, 25.084647 60.215943000000024 0, 25.084689 60.21584399999998 0)",103446163.0,103446093.0,2024-04-27 17:51:50+00:00,2024-04-27 17:54:01+00:00,['BRUSHING'],2024-04-27 17:51:48+00:00,2024-04-27 17:54:48+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.084689 60.21584399999998 0, 25.084803 60.215704 0, 25.084695 60.21589500000001 0, 25.084866 60.215629 0)",103446233.0,103446163.0,2024-04-27 17:54:51+00:00,2024-04-27 17:57:01+00:00,['BRUSHING'],2024-04-27 17:54:48+00:00,2024-04-27 17:57:48+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.084866 60.215629 0, 25.084682 60.21587600000001 0, 25.085045 60.215335999999986 0)",103446308.0,103446233.0,2024-04-27 17:57:50+00:00,2024-04-27 18:00:02+00:00,['BRUSHING'],2024-04-27 17:57:48+00:00,2024-04-27 18:00:48+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.085045 60.215335999999986 0, 25.085169 60.21520000000001 0, 25.08485 60.21567900000001 0)",103446369.0,103446308.0,2024-04-27 18:00:51+00:00,2024-04-27 18:03:02+00:00,['BRUSHING'],2024-04-27 18:00:48+00:00,2024-04-27 18:03:48+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.08485 60.21567900000001 0, 25.085148 60.215192999999985 0, 25.084867 60.21561500000001 0, 25.084928 60.21555499999999 0)",103446430.0,103446369.0,2024-04-27 18:03:51+00:00,2024-04-27 18:06:03+00:00,['BRUSHING'],2024-04-27 18:03:48+00:00,2024-04-27 18:06:48+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.084928 60.21555499999999 0, 25.085214 60.21506199999999 0, 25.08525 60.214751 0, 25.0851 60.21523 0, 25.085203 60.21508899999999 0)",103446485.0,103446430.0,2024-04-27 18:06:51+00:00,2024-04-27 18:09:04+00:00,['BRUSHING'],2024-04-27 18:06:48+00:00,2024-04-27 18:09:49+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.085552 60.214812 0, 25.085388 60.21504699999999 0, 25.085756 60.214501999999996 0)",103447439.0,103447362.0,2024-04-27 18:51:51+00:00,2024-04-27 18:54:11+00:00,['BRUSHING'],2024-04-27 18:51:49+00:00,2024-04-27 18:54:49+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.085756 60.214501999999996 0, 25.08537 60.215111 0)",103447518.0,103447439.0,2024-04-27 18:54:51+00:00,2024-04-27 18:57:12+00:00,['BRUSHING'],2024-04-27 18:54:49+00:00,2024-04-27 18:57:49+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.08537 60.215111 0, 25.085015 60.215655000000005 0, 25.085402 60.21505899999999 0, 25.085127 60.215489999999996 0)",103447585.0,103447518.0,2024-04-27 18:57:51+00:00,2024-04-27 19:00:12+00:00,['BRUSHING'],2024-04-27 18:57:49+00:00,2024-04-27 19:00:49+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.085127 60.215489999999996 0, 25.08496 60.215726000000004 0, 25.085460000000005 60.21499799999999 0, 25.085329 60.21526600000001 0)",103447647.0,103447585.0,2024-04-27 19:00:52+00:00,2024-04-27 19:03:13+00:00,['BRUSHING'],2024-04-27 19:00:49+00:00,2024-04-27 19:03:49+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.085329 60.21526600000001 0, 25.085024 60.215726000000004 0, 25.085509 60.21493799999999 0, 25.085358 60.215157000000005 0)",103447714.0,103447647.0,2024-04-27 19:03:52+00:00,2024-04-27 19:06:13+00:00,['BRUSHING'],2024-04-27 19:03:49+00:00,2024-04-27 19:06:49+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.085358 60.215157000000005 0, 25.084962 60.215765000000005 0, 25.085106 60.215555 0, 25.08496 60.215746 0, 25.085055000000004 60.215624999999996 0)",103447781.0,103447714.0,2024-04-27 19:06:52+00:00,2024-04-27 19:09:14+00:00,['BRUSHING'],2024-04-27 19:06:49+00:00,2024-04-27 19:09:50+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.085055000000004 60.215624999999996 0, 25.085085 60.21557100000001 0, 25.08469 60.216183999999984 0)",103447841.0,103447781.0,2024-04-27 19:09:52+00:00,2024-04-27 19:12:14+00:00,['BRUSHING'],2024-04-27 19:09:50+00:00,2024-04-27 19:12:50+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.08469 60.216183999999984 0, 25.084658 60.21623199999999 0, 25.085098 60.215596 0, 25.084676 60.21624 0, 25.084954 60.21575599999999 0)",103447908.0,103447841.0,2024-04-27 19:12:52+00:00,2024-04-27 19:15:15+00:00,['BRUSHING'],2024-04-27 19:12:50+00:00,2024-04-27 19:15:50+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.084954 60.21575599999999 0, 25.08447 60.21651500000001 0)",103447969.0,103447908.0,2024-04-27 19:15:52+00:00,2024-04-27 19:18:15+00:00,['BRUSHING'],2024-04-27 19:15:50+00:00,2024-04-27 19:18:50+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.08447 60.21651500000001 0, 25.083542 60.217876999999994 0)",103448032.0,103447969.0,2024-04-27 19:18:52+00:00,2024-04-27 19:21:16+00:00,['BRUSHING'],2024-04-27 19:18:50+00:00,2024-04-27 19:21:50+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.083542 60.217876999999994 0, 25.082153 60.22006800000001 0, 25.081825 60.221013000000006 0)",103448096.0,103448032.0,2024-04-27 19:21:53+00:00,2024-04-27 19:24:16+00:00,['BRUSHING'],2024-04-27 19:21:50+00:00,2024-04-27 19:24:50+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.081502 60.22236299999999 0, 25.081278 60.222964 0, 25.081027000000002 60.223333999999994 0, 25.080716 60.223383 0, 25.080214 60.223315 0, 25.080058 60.223187 0, 25.080411 60.22273399999999 0, 25.081395000000004 60.22183100000001 0, 25.081775 60.22058000000001 0, 25.082206 60.21961700000001 0)",103448199.0,103448167.0,2024-04-27 19:26:29+00:00,2024-04-27 19:29:17+00:00,['BRUSHING'],2024-04-27 19:26:27+00:00,2024-04-27 19:27:42+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.082206 60.21961700000001 0, 25.084941 60.21542999999999 0, 25.085182 60.214906000000006 0, 25.085249 60.21438399999999 0, 25.085935 60.21337900000001 0)",103448223.0,103448199.0,2024-04-27 19:27:44+00:00,2024-04-27 19:30:17+00:00,['BRUSHING'],2024-04-27 19:27:42+00:00,2024-04-27 19:29:24+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.085935 60.21337900000001 0, 25.086366 60.212920000000004 0, 25.087424 60.212334 0, 25.087687 60.21231399999997 0, 25.090553 60.213858999999985 0, 25.093802 60.21516400000001 0)",103448256.0,103448223.0,2024-04-27 19:29:26+00:00,2024-04-27 19:32:18+00:00,['BRUSHING'],2024-04-27 19:29:24+00:00,2024-04-27 19:30:25+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.093802 60.21516400000001 0, 25.096058 60.21590499999997 0, 25.100911 60.217241 0, 25.103764 60.21818099999999 0, 25.106203 60.219181 0, 25.109083000000002 60.22065199999999 0)",103448277.0,103448256.0,2024-04-27 19:30:27+00:00,2024-04-27 19:33:18+00:00,['BRUSHING'],2024-04-27 19:30:25+00:00,2024-04-27 19:31:26+00:00,,state-roads,Harja/Väylävirasto,True,True,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.109083000000002 60.22065199999999 0, 25.121615000000002 60.227383999999994 0)",103448298.0,103448277.0,2024-04-27 19:31:28+00:00,2024-04-27 19:34:18+00:00,['BRUSHING'],2024-04-27 19:31:26+00:00,2024-04-27 19:32:27+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.124329000000003 60.228992000000005 0, 25.119141 60.226125 0, 25.115785 60.22445199999999 0, 25.11329 60.22308199999999 0)",103448539.0,103448521.0,2024-04-27 19:44:56+00:00,2024-04-27 19:47:20+00:00,['BRUSHING'],2024-04-27 19:44:53+00:00,2024-04-27 19:46:14+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.11329 60.22308199999999 0, 25.112229 60.22245399999999 0, 25.11063 60.221724 0, 25.106171 60.219457 0, 25.102738 60.21805700000001 0)",103448561.0,103448539.0,2024-04-27 19:46:16+00:00,2024-04-27 19:48:20+00:00,['BRUSHING'],2024-04-27 19:46:14+00:00,2024-04-27 19:47:15+00:00,,state-roads,Harja/Väylävirasto,True,True,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.102738 60.21805700000001 0, 25.099981000000003 60.217193 0, 25.095225 60.21585000000001 0, 25.093019 60.21509800000001 0, 25.091303 60.21441 0)",103448578.0,103448561.0,2024-04-27 19:47:17+00:00,2024-04-27 19:49:20+00:00,['BRUSHING'],2024-04-27 19:47:15+00:00,2024-04-27 19:49:11+00:00,,state-roads,Harja/Väylävirasto,True,True,False,Helsinki Vartiokylä Huivipolku
"LINESTRING Z (25.091303 60.21441 0, 25.091009 60.21432399999998 0, 25.090594 60.214426 0, 25.089307 60.21509999999999 0, 25.088062 60.21468299999999 0, 25.086244 60.21427899999999 0, 25.085941 60.21438 0, 25.085567 60.214895 0)",103448608.0,103448578.0,2024-04-27 19:49:13+00:00,2024-04-27 19:51:21+00:00,['BRUSHING'],2024-04-27 19:49:11+00:00,2024-04-27 19:52:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False,Helsinki Vartiokylä Huivipolku
