geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (379116.6334788419 6677883.497226774 0, 379060.9991617168 6677884.557285111 0, 379030.9923140641 6677911.072779323 0, 378930.0046859808 6677902.156408931 0)",99992702.0,99992689.0,2024-03-31 18:54:00+00:00,2024-03-31 18:54:15+00:00,['BRUSHING'],2024-03-31 18:51:57+00:00,2024-03-31 18:53:00+00:00,166.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (378930.0046859808 6677902.156408931 0, 378724.9744755309 6677937.707759055 0, 378716.4341387521 6677954.374681503 0, 378724.543361344 6678013.287082518 0, 378706.2849318642 6678024.480934675 0, 378606.0675224618 6678022.012315075 0, 378600.9086253917 6678006.914588344 0, 378606.2250077967 6677993.363664696 0)",99992717.0,99992702.0,2024-03-31 18:55:00+00:00,2024-03-31 18:55:15+00:00,['BRUSHING'],2024-03-31 18:53:00+00:00,2024-03-31 18:53:52+00:00,0.0,state-roads,Harja/Väylävirasto,True,True,True
"LINESTRING Z (378606.2250077967 6677993.363664696 0, 378669.0391061355 6677978.126676972 0)",99992725.0,99992717.0,2024-03-31 18:56:00+00:00,2024-03-31 18:56:15+00:00,['BRUSHING'],2024-03-31 18:53:52+00:00,2024-03-31 18:54:59+00:00,186.0,state-roads,Harja/Väylävirasto,True,True,True
"LINESTRING Z (378669.0391061355 6677978.126676972 0, 378682.5129902886 6677994.843207078 0, 378679.3894449181 6678002.637127566 0, 378645.7781006046 6678007.319355745 0, 378614.1451931158 6677994.772435063 0, 378607.3479502783 6678003.802952821 0, 378612.5176256506 6678012.547509205 0, 378629.557890132 6678014.767983549 0, 378696.6624944269 6678013.543512491 0, 378706.7388289176 6678009.754094757 0, 378711.02171322 6677995.1231064 0, 378702.7394062325 6677976.116592416 0)",99992748.0,99992725.0,2024-03-31 18:57:00+00:00,2024-03-31 18:57:16+00:00,['BRUSHING'],2024-03-31 18:54:59+00:00,2024-03-31 18:55:57+00:00,291.0,state-roads,Harja/Väylävirasto,True,True,True
"LINESTRING Z (378702.7394062325 6677976.116592416 0, 378693.2900539002 6677948.678405566 0, 378363.0578661882 6677939.033598486 0, 378334.8563162319 6677949.668592175 0)",99992759.0,99992748.0,2024-03-31 18:58:00+00:00,2024-03-31 18:58:16+00:00,['BRUSHING'],2024-03-31 18:55:57+00:00,2024-03-31 18:57:00+00:00,314.0,state-roads,Harja/Väylävirasto,True,True,True
"LINESTRING Z (378334.8563162319 6677949.668592175 0, 378370.7895388224 6677936.43580588 0, 378309.3844496964 6677937.364991434 0, 378219.5138222038 6677984.270659228 0, 378181.7353442612 6678020.302999069 0, 378045.0383102077 6678212.437941513 0, 377952.7289302514 6678287.295484392 0)",99992779.0,99992759.0,2024-03-31 18:59:00+00:00,2024-03-31 18:59:16+00:00,['BRUSHING'],2024-03-31 18:57:00+00:00,2024-03-31 18:57:55+00:00,269.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (377952.7289302514 6678287.295484392 0, 377847.0405014982 6678336.633867915 0, 377734.9371178221 6678369.806256793 0, 377501.7891082437 6678390.876373631 0, 377390.580012745 6678386.134946436 0)",99992791.0,99992779.0,2024-03-31 19:00:00+00:00,2024-03-31 19:00:16+00:00,['BRUSHING'],2024-03-31 18:57:55+00:00,2024-03-31 18:58:50+00:00,308.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (380638.0001117441 6679011.199496669 0, 380346.5053326322 6678992.75917349 0, 380228.1521955546 6678961.975455811 0, 379964.7335634241 6678860.282542969 0, 379727.6835258024 6678832.635522384 0, 379670.3250969994 6678817.917545368 0, 379617.8125240798 6678788.774974158 0, 379562.2082155721 6678728.08268777 0, 379523.6044906368 6678655.128214242 0, 379498.0682141067 6678561.570388955 0)",100000797.0,100000741.0,2024-04-01 02:33:39+00:00,2024-04-01 02:36:23+00:00,['BRUSHING'],2024-04-01 02:33:39+00:00,2024-04-01 02:35:06+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379508.0449995344 6678591.779256972 0, 379493.158977904 6678557.274189238 0, 379461.4957712638 6678509.948258461 0, 379359.8398751122 6678424.809608812 0)",100000855.0,100000790.0,2024-04-01 02:34:54+00:00,2024-04-01 02:37:24+00:00,['BRUSHING'],2024-04-01 02:34:53+00:00,2024-04-01 02:34:53+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379035.4229001773 6678016.471596251 0, 378969.6221697062 6677088.913649196 0)",100000856.0,,2024-04-01 02:34:54+00:00,2024-04-01 02:37:24+00:00,['BRUSHING'],2024-04-01 02:34:53+00:00,2024-04-01 02:35:54+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (379498.0682141067 6678561.570388955 0, 379470.6248016559 6678514.439603182 0, 379444.8902758748 6678487.202527908 0, 379344.6702676846 6678422.078270904 0)",100000867.0,100000797.0,2024-04-01 02:35:06+00:00,2024-04-01 02:37:24+00:00,['BRUSHING'],2024-04-01 02:35:06+00:00,2024-04-01 02:35:06+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (379041.3244173125 6678000.450057036 0, 379033.6276802004 6677975.627967049 0, 378997.0770983044 6677333.645898726 0, 378967.8992810631 6676964.812791746 0)",100000868.0,,2024-04-01 02:35:06+00:00,2024-04-01 02:37:24+00:00,['BRUSHING'],2024-04-01 02:35:06+00:00,2024-04-01 02:36:10+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (378969.6221697062 6677088.913649196 0, 378963.7897542965 6676998.161606673 0, 378954.1280097844 6676945.875930697 0, 378945.1370550782 6676910.508820393 0, 378922.4662553612 6676860.660032904 0, 378816.1165057376 6676742.699654452 0, 378749.6287819888 6676691.294852007 0, 378710.2063792209 6676676.664414795 0, 378624.3279347909 6676664.467566186 0, 377920.5778975281 6676626.704409497 0)",100000903.0,100000856.0,2024-04-01 02:35:55+00:00,2024-04-01 02:38:24+00:00,['BRUSHING'],2024-04-01 02:35:54+00:00,2024-04-01 02:36:55+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (377480.6274923187 6678373.1957104 0, 377716.1998792107 6678356.612799555 0, 377833.0452475526 6678327.628049519 0, 377940.4468744501 6678278.120597602 0, 378031.9697651144 6678202.954629098 0, 378080.2117295534 6678144.949520806 0)",101717671.0,101717635.0,2024-04-12 00:18:00+00:00,2024-04-12 00:18:42+00:00,['BRUSHING'],2024-04-12 00:16:00+00:00,2024-04-12 00:17:00+00:00,101.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (378080.2117295534 6678144.949520806 0, 378145.6063013371 6678045.915588946 0, 378225.6581624041 6677960.660723896 0, 378311.4458819776 6677916.008770185 0, 378536.2193857833 6677902.291574495 0)",101717696.0,101717671.0,2024-04-12 00:19:00+00:00,2024-04-12 00:19:42+00:00,['BRUSHING'],2024-04-12 00:17:00+00:00,2024-04-12 00:17:52+00:00,91.0,state-roads,Harja/Väylävirasto,True,True,False
