geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (329462.5046828152 6823305.2498956 0, 329650.9122433001 6823223.240994413 0, 329817.343129356 6823106.062874653 0, 329950.9168754259 6822973.101160353 0, 330040.5397190776 6822839.511129387 0, 330046.1917217792 6822812.346519496 0, 330036.1266699891 6822789.745890317 0)",105333819.0,105333789.0,2024-05-17 00:59:00+00:00,2024-05-17 00:59:16+00:00,['BRUSHING'],2024-05-17 00:56:58+00:00,2024-05-17 00:57:58+00:00,294.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (330036.1266699891 6822789.745890317 0, 330013.425187182 6822776.913447833 0, 329987.1975276406 6822781.323750739 0, 329966.5211341206 6822801.081196315 0, 329932.4234837464 6822852.62435761 0, 329934.1048399921 6822873.851037418 0, 329967.7352716399 6822894.291088224 0, 330059.9498582226 6822904.829629842 0, 330067.9700015101 6822912.915403538 0, 330066.340625114 6822924.263477302 0, 329993.2362241478 6822976.156983 0)",105333849.0,105333819.0,2024-05-17 01:00:00+00:00,2024-05-17 01:00:17+00:00,['BRUSHING'],2024-05-17 00:57:58+00:00,2024-05-17 00:58:53+00:00,288.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (329993.2362241478 6822976.156983 0, 329784.5905774118 6823149.062718109 0, 329644.398088314 6823239.292184171 0, 329482.3865738181 6823310.630828359 0, 329311.2359316761 6823365.134617387 0)",105333875.0,105333849.0,2024-05-17 01:01:00+00:00,2024-05-17 01:01:17+00:00,['BRUSHING'],2024-05-17 00:58:53+00:00,2024-05-17 00:59:59+00:00,268.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (329311.2359316761 6823365.134617387 0, 328964.2711126529 6823427.986192976 0, 328616.5625460304 6823526.277435329 0, 328435.8878103436 6823559.20618983 0, 328256.6595103806 6823530.932491569 0)",105333928.0,105333875.0,2024-05-17 01:02:00+00:00,2024-05-17 01:02:18+00:00,['BRUSHING'],2024-05-17 00:59:59+00:00,2024-05-17 01:00:25+00:00,235.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (330772.1367746234 6822062.699828558 0, 330691.4447928744 6822207.657409983 0, 330567.0687515822 6822351.070605996 0, 330399.9166860539 6822459.09569655 0, 330227.369370835 6822584.128616711 0, 330105.0383006681 6822758.810398228 0, 329997.1104266985 6822944.282106153 0)",106168862.0,106168826.0,2024-05-28 00:53:00+00:00,2024-05-28 00:53:44+00:00,['BRUSHING'],2024-05-28 00:50:58+00:00,2024-05-28 00:51:53+00:00,280.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (329997.1104266985 6822944.282106153 0, 329845.0080665086 6823100.576448428 0, 329666.4717886369 6823229.616440929 0, 329463.8313827674 6823318.12643085 0, 329249.7808821921 6823380.434837006 0, 329025.2140185251 6823419.623303755 0)",106168874.0,106168862.0,2024-05-28 00:54:00+00:00,2024-05-28 00:54:44+00:00,['BRUSHING'],2024-05-28 00:51:53+00:00,2024-05-28 00:52:37+00:00,267.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (329253.5805726948 6823378.574083697 0, 329284.3604108139 6823370.363452363 0)",107448807.0,107448740.0,2024-06-13 11:17:00+00:00,2024-06-13 11:17:23+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:14:56+00:00,2024-06-13 11:15:29+00:00,103.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329284.3604108139 6823370.363452363 0, 329336.333658604 6823355.196140618 0)",107448872.0,107448807.0,2024-06-13 11:18:00+00:00,2024-06-13 11:18:24+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:15:29+00:00,2024-06-13 11:15:50+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (329336.333658604 6823355.196140618 0),107448910.0,107448872.0,2024-06-13 11:18:00+00:00,2024-06-13 11:18:24+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:15:50+00:00,2024-06-13 11:17:35+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329336.333658604 6823355.196140618 0, 329342.8734701607 6823350.522910575 0)",107449142.0,107448910.0,2024-06-13 11:20:00+00:00,2024-06-13 11:20:26+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:17:35+00:00,2024-06-13 11:17:46+00:00,106.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329342.8734701607 6823350.522910575 0, 329364.7987703548 6823342.191272816 0)",107449158.0,107449142.0,2024-06-13 11:20:00+00:00,2024-06-13 11:20:26+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:17:46+00:00,2024-06-13 11:17:57+00:00,106.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329364.7987703548 6823342.191272816 0, 329395.240394984 6823331.432259974 0)",107449216.0,107449158.0,2024-06-13 11:20:00+00:00,2024-06-13 11:20:26+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:17:57+00:00,2024-06-13 11:18:29+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329395.240394984 6823331.432259974 0, 329412.5848574521 6823325.334690889 0)",107449283.0,107449216.0,2024-06-13 11:21:00+00:00,2024-06-13 11:21:27+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:18:29+00:00,2024-06-13 11:19:32+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329412.5848574521 6823325.334690889 0, 329431.3635859007 6823318.050937228 0)",107449438.0,107449283.0,2024-06-13 11:22:00+00:00,2024-06-13 11:22:28+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:19:32+00:00,2024-06-13 11:19:54+00:00,108.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329431.3635859007 6823318.050937228 0, 329457.7656271809 6823308.607016626 0)",107449489.0,107449438.0,2024-06-13 11:22:00+00:00,2024-06-13 11:22:28+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:19:54+00:00,2024-06-13 11:20:37+00:00,109.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329457.7656271809 6823308.607016626 0, 329481.9639806784 6823297.709800753 0)",107449571.0,107449489.0,2024-06-13 11:23:00+00:00,2024-06-13 11:23:29+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:20:37+00:00,2024-06-13 11:21:53+00:00,110.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329481.9639806784 6823297.709800753 0, 329509.7966472348 6823288.084328696 0)",107449735.0,107449571.0,2024-06-13 11:24:00+00:00,2024-06-13 11:24:30+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:21:53+00:00,2024-06-13 11:22:47+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329509.7966472348 6823288.084328696 0, 329567.1868271513 6823265.96006756 0)",107449836.0,107449735.0,2024-06-13 11:25:00+00:00,2024-06-13 11:25:31+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:22:47+00:00,2024-06-13 11:23:08+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (329567.1868271513 6823265.96006756 0),107449940.0,107449836.0,2024-06-13 11:26:00+00:00,2024-06-13 11:26:32+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:23:08+00:00,2024-06-13 11:23:50+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329567.1868271513 6823265.96006756 0, 329590.8352831286 6823249.289201948 0)",107449972.0,107449940.0,2024-06-13 11:26:00+00:00,2024-06-13 11:26:32+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:23:50+00:00,2024-06-13 11:24:22+00:00,113.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329590.8352831286 6823249.289201948 0, 329612.9158074346 6823240.840008204 0)",107450106.0,107449972.0,2024-06-13 11:27:00+00:00,2024-06-13 11:27:33+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:24:22+00:00,2024-06-13 11:24:33+00:00,111.0,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (329612.9158074346 6823240.840008204 0, 329624.5410826871 6823236.586703686 0)",107450107.0,107450106.0,2024-06-13 11:27:00+00:00,2024-06-13 11:27:33+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:24:33+00:00,2024-06-13 11:24:54+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
POINT Z (329624.5410826871 6823236.586703686 0),107450157.0,107450107.0,2024-06-13 11:27:00+00:00,2024-06-13 11:27:33+00:00,"['BRUSHING', 'OTHER']",2024-06-13 11:24:54+00:00,2024-06-13 11:25:57+00:00,0.0,state-roads,Harja/Väylävirasto,True,False,False
