geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (325948.3457010083 6823045.399148521 0, 325951.3937516881 6823047.700710402 0)",105065114.0,105065038.0,2024-05-14 19:08:00+00:00,2024-05-14 19:08:26+00:00,['BRUSHING'],2024-05-14 19:05:57+00:00,2024-05-14 19:06:58+00:00,275.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325951.3937516881 6823047.700710402 0, 325945.5576443361 6823047.212793516 0, 325972.9757252519 6823037.91406994 0, 325947.0191606396 6823042.341681062 0)",105065176.0,105065114.0,2024-05-14 19:09:00+00:00,2024-05-14 19:09:27+00:00,['BRUSHING'],2024-05-14 19:06:58+00:00,2024-05-14 19:07:44+00:00,0.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325947.0191606396 6823042.341681062 0, 325953.3901586956 6823039.678648068 0)",105065206.0,105065176.0,2024-05-14 19:10:00+00:00,2024-05-14 19:10:27+00:00,['BRUSHING'],2024-05-14 19:07:44+00:00,2024-05-14 19:08:53+00:00,166.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325953.3901586956 6823039.678648068 0, 325957.6307739916 6823040.246704119 0)",105065264.0,105065206.0,2024-05-14 19:11:00+00:00,2024-05-14 19:11:28+00:00,['BRUSHING'],2024-05-14 19:08:53+00:00,2024-05-14 19:09:35+00:00,31.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325957.6307739916 6823040.246704119 0, 325960.6735813792 6823038.197126987 0)",105065292.0,105065264.0,2024-05-14 19:12:00+00:00,2024-05-14 19:12:28+00:00,['BRUSHING'],2024-05-14 19:09:35+00:00,2024-05-14 19:10:59+00:00,103.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325960.6735813792 6823038.197126987 0, 325968.707346148 6823034.669598825 0)",105065377.0,105065292.0,2024-05-14 19:13:00+00:00,2024-05-14 19:13:29+00:00,['BRUSHING'],2024-05-14 19:10:59+00:00,2024-05-14 19:11:49+00:00,121.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325968.707346148 6823034.669598825 0, 325971.8480579227 6823033.50771259 0)",105065407.0,105065377.0,2024-05-14 19:14:00+00:00,2024-05-14 19:14:29+00:00,['BRUSHING'],2024-05-14 19:11:49+00:00,2024-05-14 19:12:57+00:00,107.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325971.8480579227 6823033.50771259 0, 325968.4490065852 6823044.389562652 0, 325971.4081654055 6823038.550659192 0)",105065475.0,105065407.0,2024-05-14 19:15:00+00:00,2024-05-14 19:15:30+00:00,['BRUSHING'],2024-05-14 19:12:57+00:00,2024-05-14 19:13:56+00:00,163.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325971.4081654055 6823038.550659192 0, 325976.6623333482 6823035.943753387 0, 325971.3685023217 6823044.131381007 0, 325977.020923172 6823032.466934776 0)",105065524.0,105065475.0,2024-05-14 19:16:00+00:00,2024-05-14 19:16:30+00:00,['BRUSHING'],2024-05-14 19:13:56+00:00,2024-05-14 19:14:36+00:00,92.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (325977.020923172 6823032.466934776 0, 326096.1669031094 6822997.030533417 0)",105065544.0,105065524.0,2024-05-14 19:17:00+00:00,2024-05-14 19:17:30+00:00,['BRUSHING'],2024-05-14 19:14:36+00:00,2024-05-14 19:14:36+00:00,92.0,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (327208.5597602875 6821978.41350277 0, 327205.9686058823 6822069.808367562 0, 327198.8125525622 6822134.87670307 0, 327190.8697403233 6822194.851993224 0, 327181.113329102 6822205.60296372 0, 326907.8583463373 6822172.487111051 0)",105066581.0,105066555.0,2024-05-14 19:38:00+00:00,2024-05-14 19:38:41+00:00,['BRUSHING'],2024-05-14 19:35:50+00:00,2024-05-14 19:36:57+00:00,349.0,state-roads,Harja/Väylävirasto,True,False,False
