geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (533529.9198585195 6974574.639270948 0, 533644.4838425409 6974644.45211375 0, 533768.6249389309 6974706.791133413 0, 533988.8795228314 6974778.489004686 0)",103620719.0,103620696.0,2024-04-29 23:57:22+00:00,2024-04-29 23:59:32+00:00,['BRUSHING'],2024-04-29 23:57:25+00:00,2024-04-29 23:59:06+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (533799.2735177395 6974751.119774952 0, 533604.2965186512 6974657.521181229 0, 533438.8885225359 6974549.305839362 0)",103621150.0,103621104.0,2024-04-30 00:16:46+00:00,2024-04-30 00:19:36+00:00,['BRUSHING'],2024-04-30 00:16:45+00:00,2024-04-30 00:19:19+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (533438.8885225359 6974549.305839362 0, 533289.944037664 6974415.639284957 0, 533169.1195032141 6974274.910778521 0)",103621224.0,103621150.0,2024-04-30 00:19:20+00:00,2024-04-30 00:21:36+00:00,['BRUSHING'],2024-04-30 00:19:19+00:00,2024-04-30 00:21:47+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (533169.1195032141 6974274.910778521 0, 533063.1627938269 6974150.939078794 0, 532914.797563938 6973996.794210352 0)",103621268.0,103621224.0,2024-04-30 00:21:48+00:00,2024-04-30 00:24:36+00:00,['BRUSHING'],2024-04-30 00:21:47+00:00,2024-04-30 00:24:15+00:00,,state-roads,Harja/Väylävirasto,True,True,True
"LINESTRING Z (532948.837482266 6974024.212504629 0, 532790.2985089108 6973879.664766929 0, 532562.1846332648 6973689.974311472 0)",103621306.0,,2024-04-30 00:23:04+00:00,2024-04-30 00:25:37+00:00,['BRUSHING'],2024-04-30 00:23:06+00:00,2024-04-30 00:25:55+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (532914.797563938 6973996.794210352 0, 532850.8068669951 6973934.534456286 0, 532632.5050058641 6973750.731477922 0)",103621334.0,103621268.0,2024-04-30 00:24:16+00:00,2024-04-30 00:26:37+00:00,['BRUSHING'],2024-04-30 00:24:15+00:00,2024-04-30 00:27:16+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (532562.1846332648 6973689.974311472 0, 532509.038547392 6973635.183227126 0, 532412.2677626444 6973503.190728436 0, 532398.6808591407 6973494.030984735 0, 532386.2966749406 6973496.916799934 0, 532392.7842696002 6973488.735767548 0, 532414.7378527438 6973495.08137207 0, 532456.6200440004 6973542.739527156 0)",103621365.0,103621306.0,2024-04-30 00:25:52+00:00,2024-04-30 00:28:37+00:00,['BRUSHING'],2024-04-30 00:25:55+00:00,2024-04-30 00:27:45+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (532632.5050058641 6973750.731477922 0, 532614.1998913455 6973735.618381408 0)",103621394.0,103621334.0,2024-04-30 00:27:16+00:00,2024-04-30 00:29:37+00:00,['BRUSHING'],2024-04-30 00:27:16+00:00,2024-04-30 00:29:49+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (532456.6200440004 6973542.739527156 0, 532525.645087454 6973642.25643128 0, 532595.039457671 6973714.480063509 0, 532605.2556336706 6973714.804689678 0, 532507.7348764751 6973602.634969441 0)",103621400.0,103621365.0,2024-04-30 00:27:42+00:00,2024-04-30 00:30:37+00:00,['BRUSHING'],2024-04-30 00:27:45+00:00,2024-04-30 00:30:15+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (532614.1998913455 6973735.618381408 0, 532537.9193008064 6973645.275436477 0, 532473.2459461783 6973553.043894806 0, 532425.2184342877 6973458.527289443 0, 532395.9717492257 6973382.470534149 0)",103621462.0,103621394.0,2024-04-30 00:29:50+00:00,2024-04-30 00:32:38+00:00,['BRUSHING'],2024-04-30 00:29:49+00:00,2024-04-30 00:32:50+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (532507.7348764751 6973602.634969441 0, 532455.8518653684 6973522.787325925 0, 532411.7261049236 6973429.535276755 0, 532389.3717261142 6973366.026143597 0, 532367.4798695652 6973276.226120462 0, 532370.016744518 6973281.933742013 0, 532365.6857863184 6973236.542085403 0)",103621477.0,103621400.0,2024-04-30 00:30:12+00:00,2024-04-30 00:32:38+00:00,['BRUSHING'],2024-04-30 00:30:15+00:00,2024-04-30 00:33:14+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (532395.9717492257 6973382.470534149 0, 532378.9510671784 6973324.585395039 0, 532373.2676363604 6973287.425584177 0)",103621525.0,103621462.0,2024-04-30 00:32:50+00:00,2024-04-30 00:35:39+00:00,['BRUSHING'],2024-04-30 00:32:50+00:00,2024-04-30 00:35:50+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (532326.26055381 6972934.421315304 0, 532343.5840717847 6973023.730144902 0, 532358.8568105168 6973196.919691921 0, 532374.784004668 6973283.20654144 0, 532373.0239316667 6973306.922054623 0, 532362.3820228988 6973272.387352938 0)",103621596.0,103621540.0,2024-04-30 00:34:54+00:00,2024-04-30 00:37:39+00:00,['BRUSHING'],2024-04-30 00:34:57+00:00,2024-04-30 00:37:16+00:00,,state-roads,Harja/Väylävirasto,True,False,False
