geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,10k,500m,100m
"LINESTRING Z (390743.0625450356 6679018.368266153 0, 390499.0096945241 6678855.842501204 0)",99479692.0,99479142.0,2024-03-25 10:10:18+00:00,2024-03-25 10:12:21+00:00,['BRUSHING'],2024-03-25 10:10:19+00:00,2024-03-25 10:13:20+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (390584.425403733 6678917.360661368 0, 390484.515243581 6678851.150734308 0, 390310.94754041 6678757.288234605 0)",99480052.0,99479566.0,2024-03-25 10:12:45+00:00,2024-03-25 10:15:25+00:00,['BRUSHING'],2024-03-25 10:12:43+00:00,2024-03-25 10:15:29+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (390499.0096945241 6678855.842501204 0, 390234.9468177039 6678712.431953693 0)",99480170.0,99479692.0,2024-03-25 10:13:18+00:00,2024-03-25 10:15:26+00:00,['BRUSHING'],2024-03-25 10:13:20+00:00,2024-03-25 10:16:01+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (390310.94754041 6678757.288234605 0, 390064.6537848716 6678635.755252237 0, 389988.7726092188 6678607.950381163 0, 389943.0000961173 6678600.859258599 0)",99480585.0,99480052.0,2024-03-25 10:15:30+00:00,2024-03-25 10:18:28+00:00,['BRUSHING'],2024-03-25 10:15:29+00:00,2024-03-25 10:17:58+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (390234.9468177039 6678712.431953693 0, 390125.3385556716 6678655.883525987 0, 389992.3082595428 6678605.726613061 0, 389939.3674146371 6678592.499325661 0, 389874.4163438152 6678605.599919396 0)",99480716.0,99480170.0,2024-03-25 10:16:00+00:00,2024-03-25 10:18:30+00:00,['BRUSHING'],2024-03-25 10:16:01+00:00,2024-03-25 10:18:03+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389943.0000961173 6678600.859258599 0, 389890.7652457234 6678601.875557734 0, 389860.2303738089 6678624.080520205 0, 389843.3865794059 6678620.576421228 0, 389839.9214873869 6678614.105985875 0, 389842.2052426335 6678603.450460273 0, 389873.5274997581 6678542.9981398 0, 389867.3779258832 6678484.232375233 0, 389842.4218263837 6678424.919047109 0, 389779.306226675 6678370.322538166 0)",99481014.0,99480585.0,2024-03-25 10:17:59+00:00,2024-03-25 10:20:32+00:00,['BRUSHING'],2024-03-25 10:17:58+00:00,2024-03-25 10:19:05+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389874.4163438152 6678605.599919396 0, 389852.5367366544 6678620.746367763 0, 389835.4243984171 6678604.657816526 0, 389872.8209798906 6678550.820141248 0, 389868.1749864693 6678486.771445859 0, 389853.592814838 6678440.62952625 0, 389833.8635481721 6678413.141634936 0, 389770.7845041663 6678356.092505069 0, 389728.5105793978 6678285.043943486 0)",99481052.0,99480716.0,2024-03-25 10:18:02+00:00,2024-03-25 10:20:33+00:00,['BRUSHING'],2024-03-25 10:18:03+00:00,2024-03-25 10:19:07+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389779.306226675 6678370.322538166 0, 389696.0099061422 6678244.012222223 0, 389675.3494168915 6678233.491922331 0, 389647.8193394337 6678245.132611561 0, 389533.4192111392 6678348.103608492 0, 389441.9576487977 6678397.450822436 0, 389398.5915729162 6678409.572561766 0, 389315.7737098433 6678387.340286482 0)",99481223.0,99481014.0,2024-03-25 10:19:06+00:00,2024-03-25 10:21:34+00:00,['BRUSHING'],2024-03-25 10:19:05+00:00,2024-03-25 10:22:05+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389728.5105793978 6678285.043943486 0, 389695.902255934 6678236.77194385 0, 389662.1353575072 6678232.776429639 0, 389519.8551991274 6678352.302543405 0, 389448.5333409282 6678389.451161572 0, 389400.3328918454 6678404.839415018 0, 389344.1757861184 6678399.072870338 0, 389249.9251418617 6678350.777089546 0)",99481225.0,99481052.0,2024-03-25 10:19:06+00:00,2024-03-25 10:21:34+00:00,['BRUSHING'],2024-03-25 10:19:07+00:00,2024-03-25 10:22:07+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389315.7737098433 6678387.340286482 0, 389217.1043641331 6678332.269899986 0, 389132.3335435138 6678265.859350246 0, 389127.7599255196 6678253.962616604 0, 389129.7420773599 6678246.213157072 0, 389150.9229068364 6678211.693079934 0, 389120.6060396 6678193.556509265 0, 389118.4691994205 6678199.861951027 0)",99481761.0,99481223.0,2024-03-25 10:22:06+00:00,2024-03-25 10:24:38+00:00,['BRUSHING'],2024-03-25 10:22:05+00:00,2024-03-25 10:25:05+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389249.9251418617 6678350.777089546 0, 389181.4407528773 6678305.936983798 0, 389131.7756764636 6678262.087327353 0, 389131.7911345321 6678246.150999779 0, 389150.7479676246 6678227.857119117 0, 389152.6133562085 6678214.427799658 0, 389116.1883888131 6678190.458781468 0, 389112.0045122296 6678198.72080376 0)",99481763.0,99481225.0,2024-03-25 10:22:06+00:00,2024-03-25 10:24:38+00:00,['BRUSHING'],2024-03-25 10:22:07+00:00,2024-03-25 10:25:07+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389118.4691994205 6678199.861951027 0, 389118.2409215333 6678199.645997245 0)",99482289.0,99481761.0,2024-03-25 10:25:07+00:00,2024-03-25 10:27:42+00:00,['BRUSHING'],2024-03-25 10:25:05+00:00,2024-03-25 10:28:05+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389112.0045122296 6678198.72080376 0, 389112.3921767491 6678198.709042354 0)",99482291.0,99481763.0,2024-03-25 10:25:06+00:00,2024-03-25 10:27:42+00:00,['BRUSHING'],2024-03-25 10:25:07+00:00,2024-03-25 10:28:07+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389118.2409215333 6678199.645997245 0, 389117.9606406828 6678199.543060698 0)",99482757.0,99482289.0,2024-03-25 10:28:06+00:00,2024-03-25 10:30:45+00:00,['BRUSHING'],2024-03-25 10:28:05+00:00,2024-03-25 10:31:05+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389112.3921767491 6678198.709042354 0, 389112.3050605429 6678199.49176247 0)",99482759.0,99482291.0,2024-03-25 10:28:06+00:00,2024-03-25 10:30:45+00:00,['BRUSHING'],2024-03-25 10:28:07+00:00,2024-03-25 10:31:07+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389117.9606406828 6678199.543060698 0, 389117.8465017175 6678199.435083819 0)",99483273.0,99482757.0,2024-03-25 10:31:06+00:00,2024-03-25 10:33:49+00:00,['BRUSHING'],2024-03-25 10:31:05+00:00,2024-03-25 10:34:05+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389112.3050605429 6678199.49176247 0, 389111.2150470757 6678203.759536961 0)",99483277.0,99482759.0,2024-03-25 10:31:06+00:00,2024-03-25 10:33:49+00:00,['BRUSHING'],2024-03-25 10:31:07+00:00,2024-03-25 10:34:07+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389117.8465017175 6678199.435083819 0, 389118.8217492183 6678200.519893047 0)",99483757.0,99483273.0,2024-03-25 10:34:06+00:00,2024-03-25 10:36:53+00:00,['BRUSHING'],2024-03-25 10:34:05+00:00,2024-03-25 10:37:05+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389111.2150470757 6678203.759536961 0, 389111.8998812357 6678204.407397038 0)",99483759.0,99483277.0,2024-03-25 10:34:06+00:00,2024-03-25 10:36:53+00:00,['BRUSHING'],2024-03-25 10:34:07+00:00,2024-03-25 10:37:08+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389118.8217492183 6678200.519893047 0, 389118.935888122 6678200.627869955 0)",99484274.0,99483757.0,2024-03-25 10:37:06+00:00,2024-03-25 10:39:57+00:00,['BRUSHING'],2024-03-25 10:37:05+00:00,2024-03-25 10:40:05+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389111.8998812357 6678204.407397038 0, 389113.4788947573 6678203.467974571 0)",99484277.0,99483759.0,2024-03-25 10:37:06+00:00,2024-03-25 10:39:58+00:00,['BRUSHING'],2024-03-25 10:37:08+00:00,2024-03-25 10:40:08+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389118.935888122 6678200.627869955 0, 389119.2195465217 6678200.842143684 0)",99484784.0,99484274.0,2024-03-25 10:40:06+00:00,2024-03-25 10:43:02+00:00,['BRUSHING'],2024-03-25 10:40:05+00:00,2024-03-25 10:43:05+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389113.4788947573 6678203.467974571 0, 389115.4623880075 6678193.935433881 0)",99484790.0,99484277.0,2024-03-25 10:40:06+00:00,2024-03-25 10:43:02+00:00,['BRUSHING'],2024-03-25 10:40:08+00:00,2024-03-25 10:43:08+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389119.2195465217 6678200.842143684 0, 389117.8992075775 6678202.999551347 0)",99485250.0,99484784.0,2024-03-25 10:43:06+00:00,2024-03-25 10:45:05+00:00,['BRUSHING'],2024-03-25 10:43:05+00:00,2024-03-25 10:46:05+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389115.4623880075 6678193.935433881 0, 389115.987836478 6678194.811009395 0)",99485257.0,99484790.0,2024-03-25 10:43:06+00:00,2024-03-25 10:46:05+00:00,['BRUSHING'],2024-03-25 10:43:08+00:00,2024-03-25 10:46:08+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389117.8992075775 6678202.999551347 0, 389117.1217691253 6678191.990618818 0, 389108.7409643324 6678184.332672259 0)",99485781.0,99485250.0,2024-03-25 10:46:07+00:00,2024-03-25 10:48:09+00:00,['BRUSHING'],2024-03-25 10:46:05+00:00,2024-03-25 10:49:05+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389115.987836478 6678194.811009395 0, 389108.951109209 6678194.913057229 0)",99485783.0,99485257.0,2024-03-25 10:46:06+00:00,2024-03-25 10:48:09+00:00,['BRUSHING'],2024-03-25 10:46:08+00:00,2024-03-25 10:49:08+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389108.7409643324 6678184.332672259 0, 389108.4107237972 6678186.237164721 0)",99486255.0,99485781.0,2024-03-25 10:49:07+00:00,2024-03-25 10:51:14+00:00,['BRUSHING'],2024-03-25 10:49:05+00:00,2024-03-25 10:52:06+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389108.951109209 6678194.913057229 0, 389117.5405365065 6678196.658376637 0)",99486257.0,99485783.0,2024-03-25 10:49:07+00:00,2024-03-25 10:51:14+00:00,['BRUSHING'],2024-03-25 10:49:08+00:00,2024-03-25 10:52:08+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389108.4107237972 6678186.237164721 0, 389109.4122905816 6678184.535183501 0)",99486750.0,99486255.0,2024-03-25 10:52:07+00:00,2024-03-25 10:54:18+00:00,['BRUSHING'],2024-03-25 10:52:06+00:00,2024-03-25 10:55:06+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389117.5405365065 6678196.658376637 0, 389117.459471558 6678193.986286098 0)",99486754.0,99486257.0,2024-03-25 10:52:07+00:00,2024-03-25 10:54:18+00:00,['BRUSHING'],2024-03-25 10:52:08+00:00,2024-03-25 10:55:08+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389109.4122905816 6678184.535183501 0, 389105.4829134562 6678181.088335038 0, 389115.6750426469 6678182.673584919 0, 389117.1461163379 6678196.447463281 0)",99487279.0,99486750.0,2024-03-25 10:55:07+00:00,2024-03-25 10:57:22+00:00,['BRUSHING'],2024-03-25 10:55:06+00:00,2024-03-25 10:58:06+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389117.459471558 6678193.986286098 0, 389114.9167477701 6678201.529879168 0)",99487282.0,99486754.0,2024-03-25 10:55:07+00:00,2024-03-25 10:57:22+00:00,['BRUSHING'],2024-03-25 10:55:08+00:00,2024-03-25 10:58:08+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389117.1461163379 6678196.447463281 0, 389116.6963154408 6678196.238230105 0)",99487751.0,99487279.0,2024-03-25 10:58:07+00:00,2024-03-25 11:00:27+00:00,['BRUSHING'],2024-03-25 10:58:06+00:00,2024-03-25 11:00:28+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389114.9167477701 6678201.529879168 0, 389114.1542239859 6678198.321265131 0)",99487753.0,99487282.0,2024-03-25 10:58:07+00:00,2024-03-25 11:00:27+00:00,['BRUSHING'],2024-03-25 10:58:08+00:00,2024-03-25 11:00:16+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389114.1542239859 6678198.321265131 0, 389131.6551662831 6678192.329814566 0, 389154.6232667799 6678211.246536141 0, 389155.0237273097 6678226.278728484 0, 389134.9673988416 6678252.183827547 0, 389169.2662258565 6678290.147420159 0, 389239.960629009 6678342.052463173 0, 389349.7684372633 6678395.226043023 0, 389385.3685059912 6678399.386024348 0, 389441.8457201872 6678386.421725756 0, 389515.2217801462 6678351.21678107 0, 389589.1482177652 6678293.820373577 0)",99488148.0,99487753.0,2024-03-25 11:00:15+00:00,2024-03-25 11:02:29+00:00,['BRUSHING'],2024-03-25 11:00:16+00:00,2024-03-25 11:01:40+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389116.6963154408 6678196.238230105 0, 389126.8295939792 6678188.575810658 0, 389141.2225265547 6678191.59385504 0, 389160.9771549649 6678212.391117366 0, 389159.1286167044 6678226.377117895 0, 389141.2590719598 6678243.969336311 0, 389138.515771232 6678255.865139855 0, 389153.8363615174 6678276.685412501 0, 389247.878352413 6678343.595550214 0, 389359.1002925468 6678394.052006225 0, 389404.2869892257 6678394.467343487 0, 389463.4920814958 6678372.728580064 0, 389532.5154420381 6678336.541259246 0, 389607.4675370401 6678274.545246731 0)",99488156.0,99487751.0,2024-03-25 11:00:30+00:00,2024-03-25 11:02:29+00:00,['BRUSHING'],2024-03-25 11:00:28+00:00,2024-03-25 11:01:49+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389589.1482177652 6678293.820373577 0, 389648.1493318231 6678232.195731202 0, 389685.175876846 6678206.449985649 0, 389698.5460842066 6678206.826536127 0, 389708.5607537446 6678235.609861741 0, 389784.4679693865 6678357.685726034 0, 389864.2000841912 6678430.280365214 0, 389886.205644459 6678498.374945556 0)",99488347.0,99488148.0,2024-03-25 11:01:39+00:00,2024-03-25 11:04:32+00:00,['BRUSHING'],2024-03-25 11:01:40+00:00,2024-03-25 11:03:46+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389607.4675370401 6678274.545246731 0, 389642.9252057718 6678233.57929482 0, 389682.6584850309 6678203.851434294 0, 389703.7166239762 6678207.339132124 0, 389708.8739435495 6678214.761343591 0, 389707.845684271 6678230.282374528 0, 389778.8813932272 6678350.72212129 0, 389845.6572526234 6678407.214207123 0, 389869.3282513609 6678438.595168259 0, 389886.0110731205 6678491.917363655 0, 389886.8460234971 6678549.06026006 0, 389882.5199269644 6678560.000167727 0)",99488374.0,99488156.0,2024-03-25 11:01:50+00:00,2024-03-25 11:04:32+00:00,['BRUSHING'],2024-03-25 11:01:49+00:00,2024-03-25 11:04:42+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389886.205644459 6678498.374945556 0, 389881.4846139699 6678556.911080283 0, 389847.5933368643 6678614.87767786 0, 389863.3212720043 6678619.975569427 0, 389890.2736744734 6678594.758291517 0, 389925.1947233864 6678600.392585451 0, 389927.173316774 6678590.637824488 0, 390108.1719862374 6678643.47285231 0)",99488681.0,99488347.0,2024-03-25 11:03:45+00:00,2024-03-25 11:06:35+00:00,['BRUSHING'],2024-03-25 11:03:46+00:00,2024-03-25 11:06:46+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389882.5199269644 6678560.000167727 0, 389850.6976534061 6678611.218066814 0, 389851.768214909 6678617.314930398 0, 389862.8833199196 6678618.317187336 0, 389888.2030326303 6678592.257591437 0, 389932.4623624314 6678593.264486159 0, 390117.0327893507 6678652.45579604 0, 390074.6952185209 6678630.549892093 0)",99488875.0,99488374.0,2024-03-25 11:04:43+00:00,2024-03-25 11:07:36+00:00,['BRUSHING'],2024-03-25 11:04:42+00:00,2024-03-25 11:07:42+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (390108.1719862374 6678643.47285231 0, 389960.8178322167 6678581.489570631 0, 389826.5977938538 6678550.876100759 0)",99489177.0,99488681.0,2024-03-25 11:06:45+00:00,2024-03-25 11:09:38+00:00,['BRUSHING'],2024-03-25 11:06:46+00:00,2024-03-25 11:09:46+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (390074.6952185209 6678630.549892093 0, 389997.2587401671 6678597.108260613 0, 389861.7106609741 6678559.17855597 0, 389794.9667811922 6678549.601059635 0)",99489328.0,99488875.0,2024-03-25 11:07:43+00:00,2024-03-25 11:10:40+00:00,['BRUSHING'],2024-03-25 11:07:42+00:00,2024-03-25 11:10:42+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389826.5977938538 6678550.876100759 0, 389525.8649812822 6678516.270706848 0)",99489705.0,99489177.0,2024-03-25 11:09:45+00:00,2024-03-25 11:12:42+00:00,['BRUSHING'],2024-03-25 11:09:46+00:00,2024-03-25 11:12:46+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389794.9667811922 6678549.601059635 0, 389560.0360447846 6678526.381803622 0, 389456.4405683076 6678502.434221033 0)",99489829.0,99489328.0,2024-03-25 11:10:44+00:00,2024-03-25 11:12:43+00:00,['BRUSHING'],2024-03-25 11:10:42+00:00,2024-03-25 11:13:42+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389525.8649812822 6678516.270706848 0, 389382.3727177809 6678478.041404473 0, 389242.1248625707 6678411.636537221 0)",99490122.0,99489705.0,2024-03-25 11:12:45+00:00,2024-03-25 11:14:46+00:00,['BRUSHING'],2024-03-25 11:12:46+00:00,2024-03-25 11:15:46+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389456.4405683076 6678502.434221033 0, 389368.2902677088 6678477.91048688 0, 389212.6562261161 6678395.813805806 0)",99490274.0,99489829.0,2024-03-25 11:13:43+00:00,2024-03-25 11:15:47+00:00,['BRUSHING'],2024-03-25 11:13:42+00:00,2024-03-25 11:16:42+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389242.1248625707 6678411.636537221 0, 389149.8234416057 6678347.236922877 0, 389007.140059448 6678222.854478842 0)",99490649.0,99490122.0,2024-03-25 11:15:45+00:00,2024-03-25 11:17:50+00:00,['BRUSHING'],2024-03-25 11:15:46+00:00,2024-03-25 11:18:47+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389212.6562261161 6678395.813805806 0, 389056.5926696655 6678276.069903848 0, 388982.0824043023 6678206.342358526 0)",99490809.0,99490274.0,2024-03-25 11:16:44+00:00,2024-03-25 11:18:52+00:00,['BRUSHING'],2024-03-25 11:16:42+00:00,2024-03-25 11:19:42+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (389007.140059448 6678222.854478842 0, 388940.4607584768 6678162.808049141 0, 388778.9324991098 6678055.388278731 0)",99491103.0,99490649.0,2024-03-25 11:18:45+00:00,2024-03-25 11:20:55+00:00,['BRUSHING'],2024-03-25 11:18:47+00:00,2024-03-25 11:21:47+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (388982.0824043023 6678206.342358526 0, 388849.2111499302 6678102.395454455 0, 388734.9429573349 6678038.005166067 0)",99491294.0,99490809.0,2024-03-25 11:19:44+00:00,2024-03-25 11:21:56+00:00,['BRUSHING'],2024-03-25 11:19:42+00:00,2024-03-25 11:22:42+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (388778.9324991098 6678055.388278731 0, 388526.2822940677 6677941.503511783 0)",99491619.0,99491103.0,2024-03-25 11:21:45+00:00,2024-03-25 11:23:59+00:00,['BRUSHING'],2024-03-25 11:21:47+00:00,2024-03-25 11:24:47+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (388734.9429573349 6678038.005166067 0, 388476.0428326974 6677922.865291519 0)",99491777.0,99491294.0,2024-03-25 11:22:44+00:00,2024-03-25 11:25:01+00:00,['BRUSHING'],2024-03-25 11:22:42+00:00,2024-03-25 11:25:42+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (388526.2822940677 6677941.503511783 0, 388441.932509249 6677905.964263434 0, 388276.6396595468 6677817.736879698 0)",99492132.0,99491619.0,2024-03-25 11:24:45+00:00,2024-03-25 11:27:04+00:00,['BRUSHING'],2024-03-25 11:24:47+00:00,2024-03-25 11:27:47+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (388476.0428326974 6677922.865291519 0, 388412.4060300741 6677899.399002661 0, 388242.3961996263 6677800.173062768 0)",99492258.0,99491777.0,2024-03-25 11:25:44+00:00,2024-03-25 11:28:05+00:00,['BRUSHING'],2024-03-25 11:25:42+00:00,2024-03-25 11:28:42+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (388276.6396595468 6677817.736879698 0, 388193.4584126062 6677760.770835887 0, 388062.4613469013 6677645.092410338 0)",99492550.0,99492132.0,2024-03-25 11:27:46+00:00,2024-03-25 11:30:07+00:00,['BRUSHING'],2024-03-25 11:27:47+00:00,2024-03-25 11:30:28+00:00,,state-roads,Harja/Väylävirasto,True,False,False
