geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,10k,500m,100m
"LINESTRING Z (434213.5231559228 6902429.794328574 0, 434204.6548701938 6902422.724734703 0, 434215.246030546 6902430.20635332 0)",105099667.0,105099171.0,2024-05-15 05:53:13+00:00,2024-05-15 05:55:30+00:00,['BRUSHING'],2024-05-15 05:53:13+00:00,2024-05-15 05:56:13+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (434215.246030546 6902430.20635332 0, 434207.2023203745 6902422.786325478 0, 434218.7266416473 6902432.812639286 0, 434209.6291630178 6902427.307567516 0, 434206.0780793263 6902415.788089789 0, 434213.1806281353 6902425.566604299 0)",105100183.0,105099667.0,2024-05-15 05:56:13+00:00,2024-05-15 05:58:34+00:00,['BRUSHING'],2024-05-15 05:56:13+00:00,2024-05-15 05:59:13+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (434213.1806281353 6902425.566604299 0, 434216.5627721249 6902436.420800207 0, 434221.7938733647 6902435.538446888 0, 434199.7804587417 6902420.591464077 0)",105100717.0,105100183.0,2024-05-15 05:59:13+00:00,2024-05-15 06:01:40+00:00,['BRUSHING'],2024-05-15 05:59:13+00:00,2024-05-15 06:02:13+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (434199.7804587417 6902420.591464077 0, 434204.8426715903 6902419.043796099 0, 434194.823949548 6902419.574129449 0)",105101266.0,105100717.0,2024-05-15 06:02:13+00:00,2024-05-15 06:04:45+00:00,['BRUSHING'],2024-05-15 06:02:13+00:00,2024-05-15 06:05:13+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (434194.823949548 6902419.574129449 0, 434209.962263373 6902425.740999287 0, 434191.3109802914 6902417.971391016 0)",105101832.0,105101266.0,2024-05-15 06:05:13+00:00,2024-05-15 06:07:51+00:00,['BRUSHING'],2024-05-15 06:05:13+00:00,2024-05-15 06:08:13+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (434191.3109802914 6902417.971391016 0, 434182.5171197099 6902417.363468559 0)",105102397.0,105101832.0,2024-05-15 06:08:13+00:00,2024-05-15 06:10:57+00:00,['BRUSHING'],2024-05-15 06:08:13+00:00,2024-05-15 06:11:13+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (434182.5171197099 6902417.363468559 0, 434208.2114137211 6902426.555279191 0, 434177.3821981794 6902409.886579717 0, 434181.0949996153 6902416.38841243 0)",105102959.0,105102397.0,2024-05-15 06:11:13+00:00,2024-05-15 06:14:03+00:00,['BRUSHING'],2024-05-15 06:11:13+00:00,2024-05-15 06:14:13+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (434181.0949996153 6902416.38841243 0, 434178.0858203229 6902411.321426827 0, 434189.1729147834 6902420.241877873 0)",105103586.0,105102959.0,2024-05-15 06:14:13+00:00,2024-05-15 06:17:09+00:00,['BRUSHING'],2024-05-15 06:14:13+00:00,2024-05-15 06:17:12+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (434189.1729147834 6902420.241877873 0, 434177.6048557657 6902407.987872952 0, 434175.9974018518 6902397.544703718 0, 434138.6773550936 6902370.528769995 0, 434082.4853509003 6902419.991388919 0, 434046.1934918631 6902432.180510176 0, 433988.7792977996 6902342.489631344 0, 433959.0980084741 6902275.87862595 0)",105104151.0,105103586.0,2024-05-15 06:17:12+00:00,2024-05-15 06:19:15+00:00,['BRUSHING'],2024-05-15 06:17:12+00:00,2024-05-15 06:18:59+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (433959.0980084741 6902275.87862595 0, 433940.3207186884 6902200.919091118 0, 433931.3500292184 6902186.051931481 0, 433840.5117277938 6902175.580111938 0, 433652.1953596874 6902179.067090039 0)",105104497.0,105104151.0,2024-05-15 06:18:59+00:00,2024-05-15 06:21:18+00:00,['BRUSHING'],2024-05-15 06:18:59+00:00,2024-05-15 06:20:00+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (433652.1953596874 6902179.067090039 0, 433538.2181352409 6902165.382687752 0, 433383.5846301168 6902080.075813942 0, 433268.5263652586 6902027.866042904 0)",105104702.0,105104497.0,2024-05-15 06:20:00+00:00,2024-05-15 06:22:20+00:00,['BRUSHING'],2024-05-15 06:20:00+00:00,2024-05-15 06:21:22+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (433268.5263652586 6902027.866042904 0, 433231.1130569223 6902007.213434217 0, 433181.8141819364 6901963.84213046 0, 433160.9378711535 6901938.51589821 0, 433142.0284737076 6901902.341684425 0, 433127.4238479327 6901889.260054945 0, 432979.5888150627 6901906.354561309 0, 432972.3030129625 6901916.30586677 0, 432971.5968644902 6901959.110286312 0)",105104921.0,105104702.0,2024-05-15 06:21:22+00:00,2024-05-15 06:23:23+00:00,['BRUSHING'],2024-05-15 06:21:22+00:00,2024-05-15 06:24:22+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432971.5968644902 6901959.110286312 0, 432954.0066398136 6901976.175865971 0, 432898.4676386224 6901979.734977439 0, 432872.3146308437 6901955.741526283 0, 432869.8327628389 6901932.947238041 0)",105105482.0,105104921.0,2024-05-15 06:24:22+00:00,2024-05-15 06:26:28+00:00,['BRUSHING'],2024-05-15 06:24:22+00:00,2024-05-15 06:27:22+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432869.8327628389 6901932.947238041 0, 432870.8909915477 6901936.491982177 0)",105106024.0,105105482.0,2024-05-15 06:27:22+00:00,2024-05-15 06:29:34+00:00,['BRUSHING'],2024-05-15 06:27:22+00:00,2024-05-15 06:30:22+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432870.8909915477 6901936.491982177 0, 432848.2757176394 6901930.926027629 0, 432826.8216285364 6901939.266196926 0, 432813.0864059071 6901930.737307053 0, 432828.3786117045 6901944.361034344 0, 432776.953096125 6901906.721083042 0)",105106581.0,105106024.0,2024-05-15 06:30:22+00:00,2024-05-15 06:32:39+00:00,['BRUSHING'],2024-05-15 06:30:22+00:00,2024-05-15 06:33:22+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432776.953096125 6901906.721083042 0, 432777.8237020316 6901895.671781091 0, 432833.768896547 6901948.822153917 0)",105107130.0,105106581.0,2024-05-15 06:33:23+00:00,2024-05-15 06:35:45+00:00,['BRUSHING'],2024-05-15 06:33:22+00:00,2024-05-15 06:36:22+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432833.768896547 6901948.822153917 0, 432841.3155750197 6901933.73939483 0, 432874.089201158 6901930.076455357 0, 432871.7185960799 6901933.68963253 0)",105107713.0,105107130.0,2024-05-15 06:36:22+00:00,2024-05-15 06:38:52+00:00,['BRUSHING'],2024-05-15 06:36:22+00:00,2024-05-15 06:39:22+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432871.7185960799 6901933.68963253 0, 432871.4454974076 6901933.026483439 0)",105108300.0,105107713.0,2024-05-15 06:39:22+00:00,2024-05-15 06:41:58+00:00,['BRUSHING'],2024-05-15 06:39:22+00:00,2024-05-15 06:42:22+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432871.4454974076 6901933.026483439 0, 432874.3580972076 6901922.716492674 0, 432870.0405707649 6901932.943090449 0)",105108865.0,105108300.0,2024-05-15 06:42:22+00:00,2024-05-15 06:45:04+00:00,['BRUSHING'],2024-05-15 06:42:22+00:00,2024-05-15 06:44:44+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432870.0405707649 6901932.943090449 0, 432880.2084260234 6901929.397169979 0, 432888.1090456748 6901965.90106188 0, 432886.4632830351 6901977.188661778 0, 432723.291932068 6901993.820585611 0, 432737.2123427892 6902164.926760436 0)",105109286.0,105108865.0,2024-05-15 06:44:44+00:00,2024-05-15 06:47:08+00:00,['BRUSHING'],2024-05-15 06:44:44+00:00,2024-05-15 06:46:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432737.2123427892 6902164.926760436 0, 432742.8972821338 6902254.294112589 0, 432740.088207321 6902293.129131317 0, 432689.6117733732 6902416.938763111 0, 432695.3319137221 6902427.521889905 0, 432749.3365299526 6902448.951010733 0, 432752.7479142324 6902461.029037264 0, 432740.6797441262 6902499.380643259 0, 432758.9356945567 6902510.604626753 0)",105109637.0,105109286.0,2024-05-15 06:46:11+00:00,2024-05-15 06:48:12+00:00,['BRUSHING'],2024-05-15 06:46:11+00:00,2024-05-15 06:49:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432758.9356945567 6902510.604626753 0, 432841.5254422146 6902545.392884925 0, 432842.5723107297 6902556.181017315 0, 432830.1096095317 6902582.616794094 0, 432834.5193749738 6902592.669150379 0, 432844.7905028889 6902591.795406872 0, 432850.8850681944 6902571.727117384 0, 432854.0297263266 6902575.675924583 0, 432851.1379842886 6902579.188104668 0)",105110221.0,105109637.0,2024-05-15 06:49:11+00:00,2024-05-15 06:51:17+00:00,['BRUSHING'],2024-05-15 06:49:11+00:00,2024-05-15 06:52:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432851.1379842886 6902579.188104668 0, 432845.053003205 6902604.939306713 0, 432921.6729808352 6902640.1829863 0, 432869.4987542731 6902613.923020947 0)",105110795.0,105110221.0,2024-05-15 06:52:11+00:00,2024-05-15 06:54:23+00:00,['BRUSHING'],2024-05-15 06:52:11+00:00,2024-05-15 06:55:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432869.4987542731 6902613.923020947 0, 432847.0349044868 6902607.908428241 0, 432830.1139881472 6902590.639912861 0, 432826.7742636202 6902574.325914511 0, 432834.4240355487 6902556.678061881 0)",105111391.0,105110795.0,2024-05-15 06:55:11+00:00,2024-05-15 06:57:29+00:00,['BRUSHING'],2024-05-15 06:55:11+00:00,2024-05-15 06:58:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432834.4240355487 6902556.678061881 0, 432844.2782876839 6902553.138244706 0, 432847.077835266 6902563.222775283 0, 432839.3959095161 6902597.474818672 0, 432828.3189070167 6902604.827815938 0, 432845.058797245 6902615.636798474 0)",105111982.0,105111391.0,2024-05-15 06:58:11+00:00,2024-05-15 07:00:35+00:00,['BRUSHING'],2024-05-15 06:58:11+00:00,2024-05-15 07:01:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432845.058797245 6902615.636798474 0, 432843.2386222723 6902615.561716916 0)",105112578.0,105111982.0,2024-05-15 07:01:11+00:00,2024-05-15 07:03:41+00:00,['BRUSHING'],2024-05-15 07:01:11+00:00,2024-05-15 07:04:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432843.2386222723 6902615.561716916 0, 432838.1083145547 6902613.658381287 0, 432850.0473997719 6902615.648606432 0)",105113197.0,105112578.0,2024-05-15 07:04:11+00:00,2024-05-15 07:06:47+00:00,['BRUSHING'],2024-05-15 07:04:11+00:00,2024-05-15 07:07:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432850.0473997719 6902615.648606432 0, 432864.8707253049 6902616.355519753 0, 432842.3637427401 6902618.587892227 0, 432869.3346698165 6902618.717932588 0)",105113792.0,105113197.0,2024-05-15 07:07:13+00:00,2024-05-15 07:09:53+00:00,['BRUSHING'],2024-05-15 07:07:11+00:00,2024-05-15 07:10:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432869.3346698165 6902618.717932588 0, 432859.7966845781 6902622.474232805 0, 432869.8080190551 6902621.605750794 0)",105114417.0,105113792.0,2024-05-15 07:10:11+00:00,2024-05-15 07:12:59+00:00,['BRUSHING'],2024-05-15 07:10:11+00:00,2024-05-15 07:13:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432869.8080190551 6902621.605750794 0, 432864.2251886615 6902615.254074297 0)",105115187.0,105114417.0,2024-05-15 07:13:12+00:00,2024-05-15 07:16:07+00:00,['BRUSHING'],2024-05-15 07:13:11+00:00,2024-05-15 07:16:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432864.2251886615 6902615.254074297 0, 432873.1864300824 6902621.649739143 0, 432852.7661492083 6902616.485781694 0)",105115806.0,105115187.0,2024-05-15 07:16:11+00:00,2024-05-15 07:18:13+00:00,['BRUSHING'],2024-05-15 07:16:11+00:00,2024-05-15 07:19:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432852.7661492083 6902616.485781694 0, 432863.300572897 6902618.392670094 0, 432836.1693677825 6902618.043012585 0, 432841.6403344851 6902613.58783667 0)",105116418.0,105115806.0,2024-05-15 07:19:11+00:00,2024-05-15 07:21:19+00:00,['BRUSHING'],2024-05-15 07:19:11+00:00,2024-05-15 07:22:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (432841.6403344851 6902613.58783667 0, 432860.0690860287 6902617.900024363 0)",105117029.0,105116418.0,2024-05-15 07:22:11+00:00,2024-05-15 07:24:26+00:00,['BRUSHING'],2024-05-15 07:22:11+00:00,2024-05-15 07:25:11+00:00,,state-roads,Harja/Väylävirasto,True,False,False
