"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Hengitettävät hiukkaset <10 µm [µg/m3]","Pienhiukkaset <2.5 µm [µg/m3]"
"Jyväskylä Jyskä","2024","3","22","06:00","6","2.3"
"Jyväskylä Jyskä","2024","3","22","07:00","5","2"
"Jyväskylä Jyskä","2024","3","22","08:00","3.9","1.7"
"Jyväskylä Jyskä","2024","3","22","09:00","2.1","1.4"
"Jyväskylä Jyskä","2024","3","22","10:00","2.5","1.5"
"Jyväskylä Jyskä","2024","3","22","11:00","8.4","2.5"
"Jyväskylä Jyskä","2024","3","22","12:00","16.1","3.7"
"Jyväskylä Jyskä","2024","3","22","13:00","17.1","4"
"Jyväskylä Jyskä","2024","3","22","14:00","11.9","3.5"
"Jyväskylä Jyskä","2024","3","22","15:00","7.5","2.7"
"Jyväskylä Jyskä","2024","3","22","16:00","5.6","2.2"
"Jyväskylä Jyskä","2024","3","22","17:00","5.1","1.8"
"Jyväskylä Jyskä","2024","3","22","18:00","3.4","1.3"
"Jyväskylä Jyskä","2024","3","22","19:00","2.6","1.1"
"Jyväskylä Jyskä","2024","3","22","20:00","2.3","1"
"Jyväskylä Jyskä","2024","3","22","21:00","2","0.9"
"Jyväskylä Jyskä","2024","3","22","22:00","1.7","1.1"
"Jyväskylä Jyskä","2024","3","22","23:00","2.3","1.4"
"Jyväskylä Jyskä","2024","3","23","00:00","3","1.7"
"Jyväskylä Jyskä","2024","3","23","01:00","1.9","1.2"
"Jyväskylä Jyskä","2024","3","23","02:00","4.2","1.6"
"Jyväskylä Jyskä","2024","3","23","03:00","4.4","1.7"
"Jyväskylä Jyskä","2024","3","23","04:00","3.1","1.2"
"Jyväskylä Jyskä","2024","3","23","05:00","4.3","1.5"
"Jyväskylä Jyskä","2024","3","23","06:00","14.1","3.6"
"Jyväskylä Jyskä","2024","3","23","07:00","16.9","3.8"
"Jyväskylä Jyskä","2024","3","23","08:00","10.8","2.7"
"Jyväskylä Jyskä","2024","3","23","09:00","4.7","1.4"
"Jyväskylä Jyskä","2024","3","23","10:00","17.6","3.8"
"Jyväskylä Jyskä","2024","3","23","11:00","12.1","2.5"
"Jyväskylä Jyskä","2024","3","23","12:00","4.9","1.2"
"Jyväskylä Jyskä","2024","3","23","13:00","3.5","1"
"Jyväskylä Jyskä","2024","3","23","14:00","3.7","1.2"
"Jyväskylä Jyskä","2024","3","23","15:00","6.1","1.7"
"Jyväskylä Jyskä","2024","3","23","16:00","5.6","1.6"
"Jyväskylä Jyskä","2024","3","23","17:00","13.2","3.4"
"Jyväskylä Jyskä","2024","3","23","18:00","8.6","3.2"
"Jyväskylä Jyskä","2024","3","23","19:00","6.6","2.8"
"Jyväskylä Jyskä","2024","3","23","20:00","5.1","2.7"
"Jyväskylä Jyskä","2024","3","23","21:00","4.2","2.1"
"Jyväskylä Jyskä","2024","3","23","22:00","2.9","1.4"
"Jyväskylä Jyskä","2024","3","23","23:00","1.9","1.1"
"Jyväskylä Jyskä","2024","3","24","00:00","1.4","1.1"
"Jyväskylä Jyskä","2024","3","24","01:00","1.3","0.9"
"Jyväskylä Jyskä","2024","3","24","02:00","1.6","1.3"
"Jyväskylä Jyskä","2024","3","24","03:00","1.4","1.2"
"Jyväskylä Jyskä","2024","3","24","04:00","1.7","1.4"
"Jyväskylä Jyskä","2024","3","24","05:00","4.8","2"
"Jyväskylä Jyskä","2024","3","24","06:00","1.8","1.6"
"Jyväskylä Jyskä","2024","3","24","07:00","2.1","1.9"
"Jyväskylä Jyskä","2024","3","24","08:00","2.3","2"
"Jyväskylä Jyskä","2024","3","24","09:00","2.3","2"
"Jyväskylä Jyskä","2024","3","24","10:00","2.8","2"
"Jyväskylä Jyskä","2024","3","24","11:00","2.1","1.8"
"Jyväskylä Jyskä","2024","3","24","12:00","2.1","1.8"
"Jyväskylä Jyskä","2024","3","24","13:00","2","1.7"
"Jyväskylä Jyskä","2024","3","24","14:00","2.3","1.9"
"Jyväskylä Jyskä","2024","3","24","15:00","2.1","1.8"
"Jyväskylä Jyskä","2024","3","24","16:00","2.5","2"
"Jyväskylä Jyskä","2024","3","24","17:00","3","2.6"
"Jyväskylä Jyskä","2024","3","24","18:00","3.5","3.1"
"Jyväskylä Jyskä","2024","3","24","19:00","3.9","3.3"
"Jyväskylä Jyskä","2024","3","24","20:00","4","3.6"
"Jyväskylä Jyskä","2024","3","24","21:00","4.1","3.7"
"Jyväskylä Jyskä","2024","3","24","22:00","3.3","2.9"
"Jyväskylä Jyskä","2024","3","24","23:00","3.5","2.9"
"Jyväskylä Jyskä","2024","3","25","00:00","3.5","3.1"
"Jyväskylä Jyskä","2024","3","25","01:00","3.4","3.1"
"Jyväskylä Jyskä","2024","3","25","02:00","3.2","2.9"
"Jyväskylä Jyskä","2024","3","25","03:00","3.3","2.9"
"Jyväskylä Jyskä","2024","3","25","04:00","3.5","3"
"Jyväskylä Jyskä","2024","3","25","05:00","3.9","3.4"
"Jyväskylä Jyskä","2024","3","25","06:00","5.5","4.7"
"Jyväskylä Jyskä","2024","3","25","07:00","5.5","3.3"
"Jyväskylä Jyskä","2024","3","25","08:00","7.8","3.4"
"Jyväskylä Jyskä","2024","3","25","09:00","4.4","2.9"
"Jyväskylä Jyskä","2024","3","25","10:00","4.3","3"
"Jyväskylä Jyskä","2024","3","25","11:00","3.4","2.8"
"Jyväskylä Jyskä","2024","3","25","12:00","2.9","2.4"
"Jyväskylä Jyskä","2024","3","25","13:00","2.5","2"
"Jyväskylä Jyskä","2024","3","25","14:00","4.5","2.6"
"Jyväskylä Jyskä","2024","3","25","15:00","4.5","3"
"Jyväskylä Jyskä","2024","3","25","16:00","6","4.7"
"Jyväskylä Jyskä","2024","3","25","17:00","7.7","6.3"
"Jyväskylä Jyskä","2024","3","25","18:00","10","6.4"
"Jyväskylä Jyskä","2024","3","25","19:00","13.7","6.2"
"Jyväskylä Jyskä","2024","3","25","20:00","7.6","5.4"
"Jyväskylä Jyskä","2024","3","25","21:00","7.9","5.4"
"Jyväskylä Jyskä","2024","3","25","22:00","9.2","5.2"
"Jyväskylä Jyskä","2024","3","25","23:00","7.4","4.8"
"Jyväskylä Jyskä","2024","3","26","00:00","6.4","4.5"
"Jyväskylä Jyskä","2024","3","26","01:00","8.2","4.4"
"Jyväskylä Jyskä","2024","3","26","02:00","8.2","4.6"
"Jyväskylä Jyskä","2024","3","26","03:00","7.3","4.7"
"Jyväskylä Jyskä","2024","3","26","04:00","18.2","6.4"
"Jyväskylä Jyskä","2024","3","26","05:00","37.2","9.1"
"Jyväskylä Jyskä","2024","3","26","06:00","64.8","12.7"
"Jyväskylä Jyskä","2024","3","26","07:00","21.5","7.3"
"Jyväskylä Jyskä","2024","3","26","08:00","17.6","6.7"
"Jyväskylä Jyskä","2024","3","26","09:00","12.3","6.2"
"Jyväskylä Jyskä","2024","3","26","10:00","12.4","6"
"Jyväskylä Jyskä","2024","3","26","11:00","8.6","4.5"
"Jyväskylä Jyskä","2024","3","26","12:00","22.3","6.5"
"Jyväskylä Jyskä","2024","3","26","13:00","22","6.2"
"Jyväskylä Jyskä","2024","3","26","14:00","24.5","6.4"
"Jyväskylä Jyskä","2024","3","26","15:00","15.5","5"
"Jyväskylä Jyskä","2024","3","26","16:00","8","4.2"
"Jyväskylä Jyskä","2024","3","26","17:00","10.2","5.1"
"Jyväskylä Jyskä","2024","3","26","18:00","11.5","6.1"
"Jyväskylä Jyskä","2024","3","26","19:00","9.2","5.8"
"Jyväskylä Jyskä","2024","3","26","20:00","8.4","5.4"
"Jyväskylä Jyskä","2024","3","26","21:00","7.3","5.1"
"Jyväskylä Jyskä","2024","3","26","22:00","7.7","5"
"Jyväskylä Jyskä","2024","3","26","23:00","6.5","4.5"
"Jyväskylä Jyskä","2024","3","27","00:00","6.5","4.2"
"Jyväskylä Jyskä","2024","3","27","01:00","6.3","3.9"
"Jyväskylä Jyskä","2024","3","27","02:00","5.8","3.6"
"Jyväskylä Jyskä","2024","3","27","03:00","5.8","3.4"
"Jyväskylä Jyskä","2024","3","27","04:00","9.4","4.5"
"Jyväskylä Jyskä","2024","3","27","05:00","10.2","4.8"
"Jyväskylä Jyskä","2024","3","27","06:00","8.5","4.4"
"Jyväskylä Jyskä","2024","3","27","07:00","5","3.6"
"Jyväskylä Jyskä","2024","3","27","08:00","6.6","3.1"
"Jyväskylä Jyskä","2024","3","27","09:00","5.3","2.6"
"Jyväskylä Jyskä","2024","3","27","10:00","8.7","2.6"
"Jyväskylä Jyskä","2024","3","27","11:00","4","1.7"
"Jyväskylä Jyskä","2024","3","27","12:00","11.9","3.2"
"Jyväskylä Jyskä","2024","3","27","13:00","7.5","2.5"
"Jyväskylä Jyskä","2024","3","27","14:00","8.7","2.3"
"Jyväskylä Jyskä","2024","3","27","15:00","8.6","2.3"
"Jyväskylä Jyskä","2024","3","27","16:00","6.7","2.6"
"Jyväskylä Jyskä","2024","3","27","17:00","6","3.5"
"Jyväskylä Jyskä","2024","3","27","18:00","7.1","4.8"
"Jyväskylä Jyskä","2024","3","27","19:00","7.4","5.5"
"Jyväskylä Jyskä","2024","3","27","20:00","7.2","5.7"
"Jyväskylä Jyskä","2024","3","27","21:00","7.4","6.3"
"Jyväskylä Jyskä","2024","3","27","22:00","8.8","7"
"Jyväskylä Jyskä","2024","3","27","23:00","8.8","7.3"
"Jyväskylä Jyskä","2024","3","28","00:00","9.5","8"
"Jyväskylä Jyskä","2024","3","28","01:00","9.3","7.7"
"Jyväskylä Jyskä","2024","3","28","02:00","9","7.8"
"Jyväskylä Jyskä","2024","3","28","03:00","10","8.1"
"Jyväskylä Jyskä","2024","3","28","04:00","10.8","9"
"Jyväskylä Jyskä","2024","3","28","05:00","11.2","9"
"Jyväskylä Jyskä","2024","3","28","06:00","11.5","9.1"
"Jyväskylä Jyskä","2024","3","28","07:00","11.3","9.1"
"Jyväskylä Jyskä","2024","3","28","08:00","11.8","9.1"
"Jyväskylä Jyskä","2024","3","28","09:00","16.2","9.5"
"Jyväskylä Jyskä","2024","3","28","10:00","20","9"
"Jyväskylä Jyskä","2024","3","28","11:00","21.3","8.3"
"Jyväskylä Jyskä","2024","3","28","12:00","25.1","7.9"
"Jyväskylä Jyskä","2024","3","28","13:00","32","8.6"
"Jyväskylä Jyskä","2024","3","28","14:00","35.9","8.9"
"Jyväskylä Jyskä","2024","3","28","15:00","37.5","9.1"
"Jyväskylä Jyskä","2024","3","28","16:00","43.3","10"
"Jyväskylä Jyskä","2024","3","28","17:00","50.6","12.1"
"Jyväskylä Jyskä","2024","3","28","18:00","25.1","8.3"
"Jyväskylä Jyskä","2024","3","28","19:00","19.6","7.6"
"Jyväskylä Jyskä","2024","3","28","20:00","18.5","7.1"
"Jyväskylä Jyskä","2024","3","28","21:00","23.6","7.9"
"Jyväskylä Jyskä","2024","3","28","22:00","15.1","6.5"
"Jyväskylä Jyskä","2024","3","28","23:00","11.3","7"
"Jyväskylä Jyskä","2024","3","29","00:00","54.6","11.9"
"Jyväskylä Jyskä","2024","3","29","01:00","11.4","7.5"
"Jyväskylä Jyskä","2024","3","29","02:00","12","8.6"
"Jyväskylä Jyskä","2024","3","29","03:00","9.4","6.3"
"Jyväskylä Jyskä","2024","3","29","04:00","8.8","5.8"
"Jyväskylä Jyskä","2024","3","29","05:00","9.9","5.8"
"Jyväskylä Jyskä","2024","3","29","06:00","9.5","6.2"
"Jyväskylä Jyskä","2024","3","29","07:00","11.8","7.4"
"Jyväskylä Jyskä","2024","3","29","08:00","17","9.7"
"Jyväskylä Jyskä","2024","3","29","09:00","40","11.7"
"Jyväskylä Jyskä","2024","3","29","10:00","39.2","17.6"
"Jyväskylä Jyskä","2024","3","29","11:00","26.1","10"
"Jyväskylä Jyskä","2024","3","29","12:00","17.6","8.3"
"Jyväskylä Jyskä","2024","3","29","13:00","17.4","8.9"
"Jyväskylä Jyskä","2024","3","29","14:00","17.2","9"
"Jyväskylä Jyskä","2024","3","29","15:00","16.5","8.6"
"Jyväskylä Jyskä","2024","3","29","16:00","18.6","9.2"
"Jyväskylä Jyskä","2024","3","29","17:00","20.1","10.9"
"Jyväskylä Jyskä","2024","3","29","18:00","19.7","11.6"
"Jyväskylä Jyskä","2024","3","29","19:00","16","10.2"
"Jyväskylä Jyskä","2024","3","29","20:00","14.9","9"
"Jyväskylä Jyskä","2024","3","29","21:00","13.5","8.3"
"Jyväskylä Jyskä","2024","3","29","22:00","12.5","7.7"
"Jyväskylä Jyskä","2024","3","29","23:00","11.5","7.6"
"Jyväskylä Jyskä","2024","3","30","00:00","14.8","10.9"
"Jyväskylä Jyskä","2024","3","30","01:00","25.7","22.3"
"Jyväskylä Jyskä","2024","3","30","02:00","12.7","10.8"
"Jyväskylä Jyskä","2024","3","30","03:00","11.3","9.4"
"Jyväskylä Jyskä","2024","3","30","04:00","9","7.6"
"Jyväskylä Jyskä","2024","3","30","05:00","5.9","5.2"
"Jyväskylä Jyskä","2024","3","30","06:00","3.7","1.8"
"Jyväskylä Jyskä","2024","3","30","07:00","3.3","1.8"
"Jyväskylä Jyskä","2024","3","30","08:00","3.9","1.5"
"Jyväskylä Jyskä","2024","3","30","09:00","2.8","1.1"
"Jyväskylä Jyskä","2024","3","30","10:00","2.4","0.9"
"Jyväskylä Jyskä","2024","3","30","11:00","5","1.2"
"Jyväskylä Jyskä","2024","3","30","12:00","15.7","2.6"
"Jyväskylä Jyskä","2024","3","30","13:00","17.4","3.1"
"Jyväskylä Jyskä","2024","3","30","14:00","19.3","3.8"
"Jyväskylä Jyskä","2024","3","30","15:00","18.8","4.2"
"Jyväskylä Jyskä","2024","3","30","16:00","32.4","6.3"
"Jyväskylä Jyskä","2024","3","30","17:00","14.3","4.7"
"Jyväskylä Jyskä","2024","3","30","18:00","16.2","5.2"
"Jyväskylä Jyskä","2024","3","30","19:00","17.2","6.2"
"Jyväskylä Jyskä","2024","3","30","20:00","20.4","10.9"
"Jyväskylä Jyskä","2024","3","30","21:00","17","8.5"
"Jyväskylä Jyskä","2024","3","30","22:00","8.2","5.5"
"Jyväskylä Jyskä","2024","3","30","23:00","7.1","4.8"
"Jyväskylä Jyskä","2024","3","31","00:00","6.4","4.8"
"Jyväskylä Jyskä","2024","3","31","01:00","7.4","5.1"
"Jyväskylä Jyskä","2024","3","31","02:00","7.4","5.3"
"Jyväskylä Jyskä","2024","3","31","03:00","7.6","5.3"
"Jyväskylä Jyskä","2024","3","31","04:00","6.5","5.5"
"Jyväskylä Jyskä","2024","3","31","05:00","5","4.5"
"Jyväskylä Jyskä","2024","3","31","06:00","5","4.4"
"Jyväskylä Jyskä","2024","3","31","07:00","4.2","3.5"
"Jyväskylä Jyskä","2024","3","31","08:00","5","3.3"
"Jyväskylä Jyskä","2024","3","31","09:00","6","3.5"
"Jyväskylä Jyskä","2024","3","31","10:00","7.5","4"
"Jyväskylä Jyskä","2024","3","31","11:00","12.3","5.2"
"Jyväskylä Jyskä","2024","3","31","12:00","12.1","5.4"
"Jyväskylä Jyskä","2024","3","31","13:00","9.9","4.9"
"Jyväskylä Jyskä","2024","3","31","14:00","12.9","5.6"
"Jyväskylä Jyskä","2024","3","31","15:00","18.7","7.6"
"Jyväskylä Jyskä","2024","3","31","16:00","14","6.7"
"Jyväskylä Jyskä","2024","3","31","17:00","20.8","8.7"
"Jyväskylä Jyskä","2024","3","31","18:00","9.1","5.7"
"Jyväskylä Jyskä","2024","3","31","19:00","8.3","5.9"
"Jyväskylä Jyskä","2024","3","31","20:00","6.1","4.8"
"Jyväskylä Jyskä","2024","3","31","21:00","5.9","4.5"
"Jyväskylä Jyskä","2024","3","31","22:00","6.3","4.6"
"Jyväskylä Jyskä","2024","3","31","23:00","6.5","4.9"
"Jyväskylä Jyskä","2024","4","1","00:00","6.2","4.6"
"Jyväskylä Jyskä","2024","4","1","01:00","6.6","5.2"
"Jyväskylä Jyskä","2024","4","1","02:00","6.8","5.7"
"Jyväskylä Jyskä","2024","4","1","03:00","7.3","6.1"
"Jyväskylä Jyskä","2024","4","1","04:00","8.1","7"
"Jyväskylä Jyskä","2024","4","1","05:00","9.1","7.8"
"Jyväskylä Jyskä","2024","4","1","06:00","8.3","7.5"
"Jyväskylä Jyskä","2024","4","1","07:00","8.8","7.7"
"Jyväskylä Jyskä","2024","4","1","08:00","10.1","8.3"
"Jyväskylä Jyskä","2024","4","1","09:00","10.9","8.1"
"Jyväskylä Jyskä","2024","4","1","10:00","12.5","8.5"
"Jyväskylä Jyskä","2024","4","1","11:00","15.3","9.6"
"Jyväskylä Jyskä","2024","4","1","12:00","17.7","9.8"
"Jyväskylä Jyskä","2024","4","1","13:00","11.7","8.5"
"Jyväskylä Jyskä","2024","4","1","14:00","9.7","7.4"
"Jyväskylä Jyskä","2024","4","1","15:00","7.9","5.8"
"Jyväskylä Jyskä","2024","4","1","16:00","6.3","3.9"
"Jyväskylä Jyskä","2024","4","1","17:00","4.1","3.5"
"Jyväskylä Jyskä","2024","4","1","18:00","4.3","3.3"
"Jyväskylä Jyskä","2024","4","1","19:00","3.9","3.1"
"Jyväskylä Jyskä","2024","4","1","20:00","3","2.5"
"Jyväskylä Jyskä","2024","4","1","21:00","2","1.8"
"Jyväskylä Jyskä","2024","4","1","22:00","2","1.8"
"Jyväskylä Jyskä","2024","4","1","23:00","1.5","1.3"
"Jyväskylä Jyskä","2024","4","2","00:00","1.5","1.4"
"Jyväskylä Jyskä","2024","4","2","01:00","2.2","1.9"
"Jyväskylä Jyskä","2024","4","2","02:00","1.3","1.1"
"Jyväskylä Jyskä","2024","4","2","03:00","0.8","0.7"
"Jyväskylä Jyskä","2024","4","2","04:00","0.9","0.8"
"Jyväskylä Jyskä","2024","4","2","05:00","1.3","1.1"
"Jyväskylä Jyskä","2024","4","2","06:00","1.5","1.3"
"Jyväskylä Jyskä","2024","4","2","07:00","1.8","1.5"
"Jyväskylä Jyskä","2024","4","2","08:00","2","1.6"
"Jyväskylä Jyskä","2024","4","2","09:00","3.9","1.7"
"Jyväskylä Jyskä","2024","4","2","10:00","5.5","2"
"Jyväskylä Jyskä","2024","4","2","11:00","6.5","2.3"
"Jyväskylä Jyskä","2024","4","2","12:00","7.9","2.7"
"Jyväskylä Jyskä","2024","4","2","13:00","11.2","5"
"Jyväskylä Jyskä","2024","4","2","14:00","16.6","5.9"
"Jyväskylä Jyskä","2024","4","2","15:00","8.2","2.8"
"Jyväskylä Jyskä","2024","4","2","16:00","10","2.2"
"Jyväskylä Jyskä","2024","4","2","17:00","9.2","2.2"
"Jyväskylä Jyskä","2024","4","2","18:00","5","1.7"
"Jyväskylä Jyskä","2024","4","2","19:00","5.8","1.7"
"Jyväskylä Jyskä","2024","4","2","20:00","3.3","1.3"
"Jyväskylä Jyskä","2024","4","2","21:00","2.7","1.3"
"Jyväskylä Jyskä","2024","4","2","22:00","3.3","1.4"
"Jyväskylä Jyskä","2024","4","2","23:00","2.7","1.6"
"Jyväskylä Jyskä","2024","4","3","00:00","3.6","1.9"
"Jyväskylä Jyskä","2024","4","3","01:00","3.6","1.9"
"Jyväskylä Jyskä","2024","4","3","02:00","3.3","1.9"
"Jyväskylä Jyskä","2024","4","3","03:00","4.4","2"
"Jyväskylä Jyskä","2024","4","3","04:00","8.1","2.4"
"Jyväskylä Jyskä","2024","4","3","05:00","11.3","2.7"
"Jyväskylä Jyskä","2024","4","3","06:00","21.4","3.7"
"Jyväskylä Jyskä","2024","4","3","07:00","17.4","3.1"
"Jyväskylä Jyskä","2024","4","3","08:00","11.6","2.5"
"Jyväskylä Jyskä","2024","4","3","09:00","10","2.5"
"Jyväskylä Jyskä","2024","4","3","10:00","11.4","2.7"
"Jyväskylä Jyskä","2024","4","3","11:00","15.4","3.1"
"Jyväskylä Jyskä","2024","4","3","12:00","18.9","3.6"
"Jyväskylä Jyskä","2024","4","3","13:00","23.3","4.4"
"Jyväskylä Jyskä","2024","4","3","14:00","20.8","3.9"
"Jyväskylä Jyskä","2024","4","3","15:00","34.4","5.2"
"Jyväskylä Jyskä","2024","4","3","16:00","13.1","3"
"Jyväskylä Jyskä","2024","4","3","17:00","18.9","3.9"
"Jyväskylä Jyskä","2024","4","3","18:00","15.1","3.4"
"Jyväskylä Jyskä","2024","4","3","19:00","9.9","2.5"
"Jyväskylä Jyskä","2024","4","3","20:00","7.2","1.9"
"Jyväskylä Jyskä","2024","4","3","21:00","4.4","1.8"
"Jyväskylä Jyskä","2024","4","3","22:00","6.7","1.8"
"Jyväskylä Jyskä","2024","4","3","23:00","2.9","1.3"
"Jyväskylä Jyskä","2024","4","4","00:00","2.1","1.1"
"Jyväskylä Jyskä","2024","4","4","01:00","3","1.1"
"Jyväskylä Jyskä","2024","4","4","02:00","2.5","1.1"
"Jyväskylä Jyskä","2024","4","4","03:00","3.3","1.3"
"Jyväskylä Jyskä","2024","4","4","04:00","8.5","2.1"
"Jyväskylä Jyskä","2024","4","4","05:00","18.6","3.4"
"Jyväskylä Jyskä","2024","4","4","06:00","27","4.7"
"Jyväskylä Jyskä","2024","4","4","07:00","30.4","4.7"
"Jyväskylä Jyskä","2024","4","4","08:00","16.8","3"
"Jyväskylä Jyskä","2024","4","4","09:00","11.7","2"
"Jyväskylä Jyskä","2024","4","4","10:00","10.3","1.9"
"Jyväskylä Jyskä","2024","4","4","11:00","9.6","1.6"
"Jyväskylä Jyskä","2024","4","4","12:00","13.6","2.1"
"Jyväskylä Jyskä","2024","4","4","13:00","12.5","2"
"Jyväskylä Jyskä","2024","4","4","14:00","23.7","3.5"
"Jyväskylä Jyskä","2024","4","4","15:00","14.9","2.4"
"Jyväskylä Jyskä","2024","4","4","16:00","20.2","3"
"Jyväskylä Jyskä","2024","4","4","17:00","27.8","4.7"
"Jyväskylä Jyskä","2024","4","4","18:00","86.5","15.9"
"Jyväskylä Jyskä","2024","4","4","19:00","63","16.4"
"Jyväskylä Jyskä","2024","4","4","20:00","59.9","11.8"
"Jyväskylä Jyskä","2024","4","4","21:00","65.8","12"
"Jyväskylä Jyskä","2024","4","4","22:00","25.6","5.7"
"Jyväskylä Jyskä","2024","4","4","23:00","31.3","5.4"
"Jyväskylä Jyskä","2024","4","5","00:00","7.2","1.9"
"Jyväskylä Jyskä","2024","4","5","01:00","10.6","2.3"
"Jyväskylä Jyskä","2024","4","5","02:00","9.6","2.5"
"Jyväskylä Jyskä","2024","4","5","03:00","8.5","2.6"
"Jyväskylä Jyskä","2024","4","5","04:00","28.9","5.9"
"Jyväskylä Jyskä","2024","4","5","05:00","62.8","9.1"
"Jyväskylä Jyskä","2024","4","5","06:00","51.9","7.5"
"Jyväskylä Jyskä","2024","4","5","07:00","48.8","7.4"
"Jyväskylä Jyskä","2024","4","5","08:00","24.1","4.2"
"Jyväskylä Jyskä","2024","4","5","09:00","29.5","4.7"
"Jyväskylä Jyskä","2024","4","5","10:00","27.2","4.4"
"Jyväskylä Jyskä","2024","4","5","11:00","22.2","3.9"
"Jyväskylä Jyskä","2024","4","5","12:00","32.7","5.6"
"Jyväskylä Jyskä","2024","4","5","13:00","33.6","5.5"
"Jyväskylä Jyskä","2024","4","5","14:00","32.7","5.4"
"Jyväskylä Jyskä","2024","4","5","15:00","21.9","3.9"
"Jyväskylä Jyskä","2024","4","5","16:00","7.1","2.1"
"Jyväskylä Jyskä","2024","4","5","17:00","3.2","1.5"
"Jyväskylä Jyskä","2024","4","5","18:00","2.6","1.5"
"Jyväskylä Jyskä","2024","4","5","19:00","2.7","1.4"
"Jyväskylä Jyskä","2024","4","5","20:00","2.6","1.3"
"Jyväskylä Jyskä","2024","4","5","21:00","2.1","1.3"
"Jyväskylä Jyskä","2024","4","5","22:00","2.3","1.3"
"Jyväskylä Jyskä","2024","4","5","23:00","2.3","1.5"
"Jyväskylä Jyskä","2024","4","6","00:00","2.3","1.6"
"Jyväskylä Jyskä","2024","4","6","01:00","2.9","1.8"
"Jyväskylä Jyskä","2024","4","6","02:00","3.3","2.1"
"Jyväskylä Jyskä","2024","4","6","03:00","3.9","2.6"
"Jyväskylä Jyskä","2024","4","6","04:00","4","3"
"Jyväskylä Jyskä","2024","4","6","05:00","3.6","2.9"
"Jyväskylä Jyskä","2024","4","6","06:00","3.7","3.2"
"Jyväskylä Jyskä","2024","4","6","07:00","3.9","3.1"
"Jyväskylä Jyskä","2024","4","6","08:00","3.2","2.5"
"Jyväskylä Jyskä","2024","4","6","09:00","3.7","2.5"
"Jyväskylä Jyskä","2024","4","6","10:00","5.4","2.8"
"Jyväskylä Jyskä","2024","4","6","11:00","4.3","2.3"
"Jyväskylä Jyskä","2024","4","6","12:00","4.7","2.4"
"Jyväskylä Jyskä","2024","4","6","13:00","5.2","2.6"
"Jyväskylä Jyskä","2024","4","6","14:00","9.5","3.6"
"Jyväskylä Jyskä","2024","4","6","15:00","8","3.2"
"Jyväskylä Jyskä","2024","4","6","16:00","11.1","4"
"Jyväskylä Jyskä","2024","4","6","17:00","28.2","7.3"
"Jyväskylä Jyskä","2024","4","6","18:00","52.2","11.2"
"Jyväskylä Jyskä","2024","4","6","19:00","51.1","12.3"
"Jyväskylä Jyskä","2024","4","6","20:00","30.7","9.5"
"Jyväskylä Jyskä","2024","4","6","21:00","32.2","10.7"
"Jyväskylä Jyskä","2024","4","6","22:00","33.6","9.2"
"Jyväskylä Jyskä","2024","4","6","23:00","20","6.9"
"Jyväskylä Jyskä","2024","4","7","00:00","33.5","8.8"
"Jyväskylä Jyskä","2024","4","7","01:00","23.1","7.5"
"Jyväskylä Jyskä","2024","4","7","02:00","10.2","5.5"
"Jyväskylä Jyskä","2024","4","7","03:00","10.2","5.5"
"Jyväskylä Jyskä","2024","4","7","04:00","8","4.7"
"Jyväskylä Jyskä","2024","4","7","05:00","5.8","3.7"
"Jyväskylä Jyskä","2024","4","7","06:00","6.1","3.5"
"Jyväskylä Jyskä","2024","4","7","07:00","5.6","3"
"Jyväskylä Jyskä","2024","4","7","08:00","5.7","3.2"
"Jyväskylä Jyskä","2024","4","7","09:00","7.1","4"
"Jyväskylä Jyskä","2024","4","7","10:00","5.8","3.8"
"Jyväskylä Jyskä","2024","4","7","11:00","5.2","3.5"
"Jyväskylä Jyskä","2024","4","7","12:00","5.5","3.8"
"Jyväskylä Jyskä","2024","4","7","13:00","5.3","3.7"
"Jyväskylä Jyskä","2024","4","7","14:00","6.2","3.8"
"Jyväskylä Jyskä","2024","4","7","15:00","4.5","2.9"
"Jyväskylä Jyskä","2024","4","7","16:00","3.8","2.6"
"Jyväskylä Jyskä","2024","4","7","17:00","3.1","2.7"
"Jyväskylä Jyskä","2024","4","7","18:00","3.2","2.3"
"Jyväskylä Jyskä","2024","4","7","19:00","2.6","2"
"Jyväskylä Jyskä","2024","4","7","20:00","2.9","2.2"
"Jyväskylä Jyskä","2024","4","7","21:00","3.4","2.7"
"Jyväskylä Jyskä","2024","4","7","22:00","3.7","2.9"
"Jyväskylä Jyskä","2024","4","7","23:00","4.2","3"
"Jyväskylä Jyskä","2024","4","8","00:00","4.5","3.3"
"Jyväskylä Jyskä","2024","4","8","01:00","5.4","3.5"
"Jyväskylä Jyskä","2024","4","8","02:00","5.6","3.7"
"Jyväskylä Jyskä","2024","4","8","03:00","7.4","4"
"Jyväskylä Jyskä","2024","4","8","04:00","8.5","4.4"
"Jyväskylä Jyskä","2024","4","8","05:00","9.7","4.8"
"Jyväskylä Jyskä","2024","4","8","06:00","8.7","4.8"
"Jyväskylä Jyskä","2024","4","8","07:00","7.3","4.6"
"Jyväskylä Jyskä","2024","4","8","08:00","10.2","5.2"
"Jyväskylä Jyskä","2024","4","8","09:00","20.9","6.9"
"Jyväskylä Jyskä","2024","4","8","10:00","24.8","7.4"
"Jyväskylä Jyskä","2024","4","8","11:00","32.9","7.8"
