geometry,id,previousId,sendingTime,created,tasks,startTime,endTime,direction,domain,source,1000m,500m,100m
"LINESTRING Z (440119.3936060431 6901543.241590107 0, 440384.02315033844 6901583.112257493 0, 440652.19973639684 6901579.930166545 0)",103763172.0,103763164.0,2024-05-01 01:09:38+00:00,2024-05-01 01:12:08+00:00,['BRUSHING'],2024-05-01 01:09:41+00:00,2024-05-01 01:10:42+00:00,,state-roads,Harja/Väylävirasto,True,True,True
"LINESTRING Z (440652.19973639684 6901579.930166545 0, 440802.2392777979 6901576.617838386 0, 440905.56090803555 6901603.215007772 0, 441007.1437336554 6901661.156739548 0, 441050.59029827197 6901699.617288301 0, 441096.7593411967 6901757.084676482 0)",103763185.0,103763172.0,2024-05-01 01:10:39+00:00,2024-05-01 01:13:08+00:00,['BRUSHING'],2024-05-01 01:10:42+00:00,2024-05-01 01:11:43+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (441096.7593411967 6901757.084676482 0, 441131.0995330361 6901800.942759639 0, 441177.3145795239 6901843.367788614 0, 441290.6218269795 6901906.795564258 0, 441370.17373761133 6901992.654928946 0, 441398.03954302706 6902038.07703387 0, 441418.03941665206 6902085.419184081 0)",103763195.0,103763185.0,2024-05-01 01:11:40+00:00,2024-05-01 01:14:08+00:00,['BRUSHING'],2024-05-01 01:11:43+00:00,2024-05-01 01:12:49+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (438389.75063252595 6901456.026863435 0, 438596.6024661009 6901443.887704061 0, 438893.7420499744 6901400.480109248 0, 439054.85959315865 6901399.897381525 0, 439236.74596124317 6901424.018492451 0, 439528.06893309165 6901498.9971749745 0, 439778.85783189564 6901525.698005642 0)",103813333.0,103813311.0,2024-05-02 00:07:58+00:00,2024-05-02 00:10:31+00:00,['BRUSHING'],2024-05-02 00:08:01+00:00,2024-05-02 00:09:02+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (439778.85783189564 6901525.698005642 0, 440080.23359163984 6901544.830321776 0, 440403.9226333745 6901591.562399657 0, 440815.90876656526 6901585.514317092 0, 440878.29959610733 6901598.679824387 0, 440930.7031866867 6901620.267428057 0, 440990.6269333072 6901658.772204893 0, 441067.87330654 6901727.951125212 0)",103813351.0,103813333.0,2024-05-02 00:08:59+00:00,2024-05-02 00:11:31+00:00,['BRUSHING'],2024-05-02 00:09:02+00:00,2024-05-02 00:10:03+00:00,,state-roads,Harja/Väylävirasto,True,True,True
"LINESTRING Z (441067.87330654 6901727.951125212 0, 441148.7787799281 6901825.258692267 0, 441271.843612935 6901893.863622307 0, 441304.2416802627 6901921.934729585 0, 441382.0046972883 6902015.5140143735 0, 441395.87900758267 6902039.340372312 0, 441416.6094515454 6902095.806763387 0, 441427.56654863403 6902107.315709443 0, 441454.3174246314 6902115.65262588 0, 441482.5130532257 6902108.476326444 0, 441632.39595647005 6902007.705121835 0)",103813375.0,103813351.0,2024-05-02 00:10:00+00:00,2024-05-02 00:12:31+00:00,['BRUSHING'],2024-05-02 00:10:03+00:00,2024-05-02 00:10:04+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (439714.02044239314 6901535.884998547 0, 439515.4815062866 6901510.031980996 0, 439219.1130981308 6901434.811274043 0, 439040.61312738695 6901413.972608014 0, 438861.1356499257 6901419.569649608 0, 438524.74354515446 6901476.51155395 0)",103961526.0,,2024-05-02 19:52:12+00:00,2024-05-02 19:54:37+00:00,['BRUSHING'],2024-05-02 19:52:15+00:00,2024-05-02 19:53:19+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (439103.0799744125 6901459.418233469 0, 439158.6786489733 6901449.943681347 0, 439240.04337523517 6901456.941651296 0, 439461.227526677 6901513.347902696 0)",103962654.0,103962605.0,2024-05-02 20:21:32+00:00,2024-05-02 20:23:47+00:00,['BRUSHING'],2024-05-02 20:21:35+00:00,2024-05-02 20:23:04+00:00,,state-roads,Harja/Väylävirasto,True,False,False
"LINESTRING Z (439461.227526677 6901513.347902696 0, 439650.0587052416 6901554.303197402 0, 439823.2647397236 6901622.736825274 0)",103962722.0,103962654.0,2024-05-02 20:23:01+00:00,2024-05-02 20:25:47+00:00,['BRUSHING'],2024-05-02 20:23:04+00:00,2024-05-02 20:25:03+00:00,,state-roads,Harja/Väylävirasto,True,True,False
"LINESTRING Z (439823.2647397236 6901622.736825274 0, 439986.4793935324 6901679.2118541505 0, 440029.17982510664 6901704.301481601 0, 440074.4771458785 6901714.74836749 0, 440168.501702771 6901776.58823791 0)",103962792.0,103962722.0,2024-05-02 20:25:01+00:00,2024-05-02 20:27:48+00:00,['BRUSHING'],2024-05-02 20:25:03+00:00,2024-05-02 20:26:04+00:00,,state-roads,Harja/Väylävirasto,True,True,False
