"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Hengitettävät hiukkaset <10 µm [µg/m3]"
"Kaarina Kaarina","2024","5","6","07:00","9.4"
"Kaarina Kaarina","2024","5","6","08:00","7.2"
"Kaarina Kaarina","2024","5","6","09:00","12.3"
"Kaarina Kaarina","2024","5","6","10:00","9.5"
"Kaarina Kaarina","2024","5","6","11:00","7.7"
"Kaarina Kaarina","2024","5","6","12:00","11.2"
"Kaarina Kaarina","2024","5","6","13:00","8.3"
"Kaarina Kaarina","2024","5","6","14:00","8.4"
"Kaarina Kaarina","2024","5","6","15:00","6.5"
"Kaarina Kaarina","2024","5","6","16:00","5.1"
"Kaarina Kaarina","2024","5","6","17:00","4.2"
"Kaarina Kaarina","2024","5","6","18:00","5.2"
"Kaarina Kaarina","2024","5","6","19:00","6.6"
"Kaarina Kaarina","2024","5","6","20:00","4.9"
"Kaarina Kaarina","2024","5","6","21:00","6.7"
"Kaarina Kaarina","2024","5","6","22:00","4.9"
"Kaarina Kaarina","2024","5","6","23:00","4.1"
"Kaarina Kaarina","2024","5","7","00:00","3.7"
"Kaarina Kaarina","2024","5","7","01:00","8"
"Kaarina Kaarina","2024","5","7","02:00","5.8"
"Kaarina Kaarina","2024","5","7","03:00","6.8"
"Kaarina Kaarina","2024","5","7","04:00","10.4"
"Kaarina Kaarina","2024","5","7","05:00","8.6"
"Kaarina Kaarina","2024","5","7","06:00","16.5"
"Kaarina Kaarina","2024","5","7","07:00","13.1"
"Kaarina Kaarina","2024","5","7","08:00","16.2"
"Kaarina Kaarina","2024","5","7","09:00","13.7"
"Kaarina Kaarina","2024","5","7","10:00","10.5"
"Kaarina Kaarina","2024","5","7","11:00","7.5"
"Kaarina Kaarina","2024","5","7","12:00","5.8"
"Kaarina Kaarina","2024","5","7","13:00","11.7"
"Kaarina Kaarina","2024","5","7","14:00","8.3"
"Kaarina Kaarina","2024","5","7","15:00","7.5"
"Kaarina Kaarina","2024","5","7","16:00","5.5"
"Kaarina Kaarina","2024","5","7","17:00","4.3"
"Kaarina Kaarina","2024","5","7","18:00","5.9"
"Kaarina Kaarina","2024","5","7","19:00","10.6"
"Kaarina Kaarina","2024","5","7","20:00","7.8"
"Kaarina Kaarina","2024","5","7","21:00","5.4"
"Kaarina Kaarina","2024","5","7","22:00","4.6"
"Kaarina Kaarina","2024","5","7","23:00","3.6"
"Kaarina Kaarina","2024","5","8","00:00","2.7"
"Kaarina Kaarina","2024","5","8","01:00","7.1"
"Kaarina Kaarina","2024","5","8","02:00","5.5"
"Kaarina Kaarina","2024","5","8","03:00","4.5"
"Kaarina Kaarina","2024","5","8","04:00","4"
"Kaarina Kaarina","2024","5","8","05:00","6.2"
"Kaarina Kaarina","2024","5","8","06:00","10"
"Kaarina Kaarina","2024","5","8","07:00","9.7"
"Kaarina Kaarina","2024","5","8","08:00","10.4"
"Kaarina Kaarina","2024","5","8","09:00","13.3"
"Kaarina Kaarina","2024","5","8","10:00","-"
"Kaarina Kaarina","2024","5","8","11:00","-"
"Kaarina Kaarina","2024","5","8","12:00","-"
"Kaarina Kaarina","2024","5","8","13:00","-"
"Kaarina Kaarina","2024","5","8","14:00","-"
"Kaarina Kaarina","2024","5","8","15:00","-"
"Kaarina Kaarina","2024","5","8","16:00","7.8"
"Kaarina Kaarina","2024","5","8","17:00","7"
"Kaarina Kaarina","2024","5","8","18:00","11.7"
"Kaarina Kaarina","2024","5","8","19:00","8.2"
"Kaarina Kaarina","2024","5","8","20:00","5.8"
"Kaarina Kaarina","2024","5","8","21:00","8.3"
"Kaarina Kaarina","2024","5","8","22:00","8.7"
"Kaarina Kaarina","2024","5","8","23:00","11"
"Kaarina Kaarina","2024","5","9","00:00","16.1"
"Kaarina Kaarina","2024","5","9","01:00","15.5"
"Kaarina Kaarina","2024","5","9","02:00","16.7"
"Kaarina Kaarina","2024","5","9","03:00","19.1"
"Kaarina Kaarina","2024","5","9","04:00","13.4"
"Kaarina Kaarina","2024","5","9","05:00","12.4"
"Kaarina Kaarina","2024","5","9","06:00","11.3"
"Kaarina Kaarina","2024","5","9","07:00","12"
"Kaarina Kaarina","2024","5","9","08:00","9"
"Kaarina Kaarina","2024","5","9","09:00","6.9"
"Kaarina Kaarina","2024","5","9","10:00","6"
"Kaarina Kaarina","2024","5","9","11:00","4.3"
"Kaarina Kaarina","2024","5","9","12:00","4.1"
"Kaarina Kaarina","2024","5","9","13:00","3.4"
"Kaarina Kaarina","2024","5","9","14:00","8.5"
"Kaarina Kaarina","2024","5","9","15:00","6.9"
"Kaarina Kaarina","2024","5","9","16:00","5.8"
"Kaarina Kaarina","2024","5","9","17:00","12.9"
"Kaarina Kaarina","2024","5","9","18:00","14"
"Kaarina Kaarina","2024","5","9","19:00","10.2"
"Kaarina Kaarina","2024","5","9","20:00","10.7"
"Kaarina Kaarina","2024","5","9","21:00","11.6"
"Kaarina Kaarina","2024","5","9","22:00","11.6"
"Kaarina Kaarina","2024","5","9","23:00","8.2"
"Kaarina Kaarina","2024","5","10","00:00","8.4"
"Kaarina Kaarina","2024","5","10","01:00","6.2"
"Kaarina Kaarina","2024","5","10","02:00","5.4"
"Kaarina Kaarina","2024","5","10","03:00","10.4"
"Kaarina Kaarina","2024","5","10","04:00","7.8"
"Kaarina Kaarina","2024","5","10","05:00","8.5"
"Kaarina Kaarina","2024","5","10","06:00","6.5"
"Kaarina Kaarina","2024","5","10","07:00","4.7"
"Kaarina Kaarina","2024","5","10","08:00","3.7"
"Kaarina Kaarina","2024","5","10","09:00","3.5"
"Kaarina Kaarina","2024","5","10","10:00","3.7"
"Kaarina Kaarina","2024","5","10","11:00","3.2"
"Kaarina Kaarina","2024","5","10","12:00","2.9"
"Kaarina Kaarina","2024","5","10","13:00","2.7"
"Kaarina Kaarina","2024","5","10","14:00","2.9"
"Kaarina Kaarina","2024","5","10","15:00","3.1"
"Kaarina Kaarina","2024","5","10","16:00","2.9"
"Kaarina Kaarina","2024","5","10","17:00","2.4"
"Kaarina Kaarina","2024","5","10","18:00","2.3"
"Kaarina Kaarina","2024","5","10","19:00","2.6"
"Kaarina Kaarina","2024","5","10","20:00","1.8"
"Kaarina Kaarina","2024","5","10","21:00","2.2"
"Kaarina Kaarina","2024","5","10","22:00","2.2"
"Kaarina Kaarina","2024","5","10","23:00","2.5"
"Kaarina Kaarina","2024","5","11","00:00","2.9"
"Kaarina Kaarina","2024","5","11","01:00","3"
"Kaarina Kaarina","2024","5","11","02:00","2.3"
"Kaarina Kaarina","2024","5","11","03:00","1.8"
"Kaarina Kaarina","2024","5","11","04:00","1.8"
"Kaarina Kaarina","2024","5","11","05:00","2.1"
"Kaarina Kaarina","2024","5","11","06:00","2.4"
"Kaarina Kaarina","2024","5","11","07:00","6.3"
"Kaarina Kaarina","2024","5","11","08:00","5.2"
"Kaarina Kaarina","2024","5","11","09:00","5.4"
"Kaarina Kaarina","2024","5","11","10:00","4.9"
"Kaarina Kaarina","2024","5","11","11:00","4.1"
"Kaarina Kaarina","2024","5","11","12:00","2.9"
"Kaarina Kaarina","2024","5","11","13:00","3.2"
"Kaarina Kaarina","2024","5","11","14:00","3.1"
"Kaarina Kaarina","2024","5","11","15:00","2.5"
"Kaarina Kaarina","2024","5","11","16:00","2.3"
"Kaarina Kaarina","2024","5","11","17:00","2"
"Kaarina Kaarina","2024","5","11","18:00","1.5"
"Kaarina Kaarina","2024","5","11","19:00","1.4"
"Kaarina Kaarina","2024","5","11","20:00","1"
"Kaarina Kaarina","2024","5","11","21:00","1.4"
"Kaarina Kaarina","2024","5","11","22:00","1.2"
"Kaarina Kaarina","2024","5","11","23:00","1.3"
"Kaarina Kaarina","2024","5","12","00:00","1"
"Kaarina Kaarina","2024","5","12","01:00","2.4"
"Kaarina Kaarina","2024","5","12","02:00","5.2"
"Kaarina Kaarina","2024","5","12","03:00","4.4"
"Kaarina Kaarina","2024","5","12","04:00","3.5"
"Kaarina Kaarina","2024","5","12","05:00","5.4"
"Kaarina Kaarina","2024","5","12","06:00","4.6"
"Kaarina Kaarina","2024","5","12","07:00","8.7"
"Kaarina Kaarina","2024","5","12","08:00","11.6"
"Kaarina Kaarina","2024","5","12","09:00","11.8"
"Kaarina Kaarina","2024","5","12","10:00","9.2"
"Kaarina Kaarina","2024","5","12","11:00","9.2"
"Kaarina Kaarina","2024","5","12","12:00","7"
"Kaarina Kaarina","2024","5","12","13:00","5.7"
"Kaarina Kaarina","2024","5","12","14:00","4.6"
"Kaarina Kaarina","2024","5","12","15:00","5"
"Kaarina Kaarina","2024","5","12","16:00","6.7"
"Kaarina Kaarina","2024","5","12","17:00","5.2"
"Kaarina Kaarina","2024","5","12","18:00","5.8"
"Kaarina Kaarina","2024","5","12","19:00","5.7"
"Kaarina Kaarina","2024","5","12","20:00","4.3"
"Kaarina Kaarina","2024","5","12","21:00","3.4"
"Kaarina Kaarina","2024","5","12","22:00","3.4"
"Kaarina Kaarina","2024","5","12","23:00","3.3"
"Kaarina Kaarina","2024","5","13","00:00","2.8"
"Kaarina Kaarina","2024","5","13","01:00","2.5"
"Kaarina Kaarina","2024","5","13","02:00","2.7"
"Kaarina Kaarina","2024","5","13","03:00","3.9"
"Kaarina Kaarina","2024","5","13","04:00","13.3"
"Kaarina Kaarina","2024","5","13","05:00","14.4"
"Kaarina Kaarina","2024","5","13","06:00","18.4"
"Kaarina Kaarina","2024","5","13","07:00","18.7"
"Kaarina Kaarina","2024","5","13","08:00","19"
"Kaarina Kaarina","2024","5","13","09:00","15.9"
"Kaarina Kaarina","2024","5","13","10:00","11.5"
"Kaarina Kaarina","2024","5","13","11:00","8.3"
"Kaarina Kaarina","2024","5","13","12:00","6.2"
"Kaarina Kaarina","2024","5","13","13:00","6.5"
"Kaarina Kaarina","2024","5","13","14:00","7.8"
"Kaarina Kaarina","2024","5","13","15:00","8.4"
"Kaarina Kaarina","2024","5","13","16:00","9.9"
"Kaarina Kaarina","2024","5","13","17:00","7.1"
"Kaarina Kaarina","2024","5","13","18:00","8.5"
"Kaarina Kaarina","2024","5","13","19:00","6"
"Kaarina Kaarina","2024","5","13","20:00","4.2"
"Kaarina Kaarina","2024","5","13","21:00","2.9"
"Kaarina Kaarina","2024","5","13","22:00","2.8"
"Kaarina Kaarina","2024","5","13","23:00","5.4"
"Kaarina Kaarina","2024","5","14","00:00","6.3"
"Kaarina Kaarina","2024","5","14","01:00","4.9"
"Kaarina Kaarina","2024","5","14","02:00","14.8"
"Kaarina Kaarina","2024","5","14","03:00","11.4"
"Kaarina Kaarina","2024","5","14","04:00","8.7"
"Kaarina Kaarina","2024","5","14","05:00","20.5"
"Kaarina Kaarina","2024","5","14","06:00","23.1"
"Kaarina Kaarina","2024","5","14","07:00","25.5"
"Kaarina Kaarina","2024","5","14","08:00","25.1"
"Kaarina Kaarina","2024","5","14","09:00","24.5"
"Kaarina Kaarina","2024","5","14","10:00","17.7"
"Kaarina Kaarina","2024","5","14","11:00","13.1"
"Kaarina Kaarina","2024","5","14","12:00","9.7"
"Kaarina Kaarina","2024","5","14","13:00","7.6"
"Kaarina Kaarina","2024","5","14","14:00","6.2"
"Kaarina Kaarina","2024","5","14","15:00","8.6"
"Kaarina Kaarina","2024","5","14","16:00","6.8"
"Kaarina Kaarina","2024","5","14","17:00","5.4"
"Kaarina Kaarina","2024","5","14","18:00","4.2"
"Kaarina Kaarina","2024","5","14","19:00","2.9"
"Kaarina Kaarina","2024","5","14","20:00","2.1"
"Kaarina Kaarina","2024","5","14","21:00","1.4"
"Kaarina Kaarina","2024","5","14","22:00","1"
"Kaarina Kaarina","2024","5","14","23:00","5.3"
"Kaarina Kaarina","2024","5","15","00:00","3.9"
"Kaarina Kaarina","2024","5","15","01:00","3.4"
"Kaarina Kaarina","2024","5","15","02:00","3.1"
"Kaarina Kaarina","2024","5","15","03:00","8.4"
"Kaarina Kaarina","2024","5","15","04:00","10.7"
"Kaarina Kaarina","2024","5","15","05:00","14.2"
"Kaarina Kaarina","2024","5","15","06:00","13.8"
"Kaarina Kaarina","2024","5","15","07:00","10.5"
"Kaarina Kaarina","2024","5","15","08:00","7.7"
"Kaarina Kaarina","2024","5","15","09:00","8.9"
"Kaarina Kaarina","2024","5","15","10:00","8.3"
"Kaarina Kaarina","2024","5","15","11:00","10.9"
"Kaarina Kaarina","2024","5","15","12:00","7.9"
"Kaarina Kaarina","2024","5","15","13:00","6.1"
"Kaarina Kaarina","2024","5","15","14:00","6.2"
"Kaarina Kaarina","2024","5","15","15:00","12.1"
"Kaarina Kaarina","2024","5","15","16:00","11.4"
"Kaarina Kaarina","2024","5","15","17:00","8.8"
"Kaarina Kaarina","2024","5","15","18:00","10.8"
"Kaarina Kaarina","2024","5","15","19:00","12.5"
"Kaarina Kaarina","2024","5","15","20:00","8.8"
"Kaarina Kaarina","2024","5","15","21:00","6.3"
"Kaarina Kaarina","2024","5","15","22:00","7.5"
"Kaarina Kaarina","2024","5","15","23:00","10.7"
"Kaarina Kaarina","2024","5","16","00:00","11.4"
"Kaarina Kaarina","2024","5","16","01:00","8.1"
"Kaarina Kaarina","2024","5","16","02:00","9.7"
"Kaarina Kaarina","2024","5","16","03:00","10.7"
"Kaarina Kaarina","2024","5","16","04:00","16.4"
"Kaarina Kaarina","2024","5","16","05:00","15.6"
"Kaarina Kaarina","2024","5","16","06:00","20.3"
"Kaarina Kaarina","2024","5","16","07:00","16.3"
"Kaarina Kaarina","2024","5","16","08:00","11.6"
"Kaarina Kaarina","2024","5","16","09:00","18.2"
"Kaarina Kaarina","2024","5","16","10:00","16.6"
"Kaarina Kaarina","2024","5","16","11:00","12.2"
"Kaarina Kaarina","2024","5","16","12:00","15.5"
"Kaarina Kaarina","2024","5","16","13:00","11.8"
"Kaarina Kaarina","2024","5","16","14:00","15.4"
"Kaarina Kaarina","2024","5","16","15:00","15"
"Kaarina Kaarina","2024","5","16","16:00","14.8"
"Kaarina Kaarina","2024","5","16","17:00","14.2"
"Kaarina Kaarina","2024","5","16","18:00","10.5"
"Kaarina Kaarina","2024","5","16","19:00","11.6"
"Kaarina Kaarina","2024","5","16","20:00","13.1"
"Kaarina Kaarina","2024","5","16","21:00","9.2"
"Kaarina Kaarina","2024","5","16","22:00","12"
"Kaarina Kaarina","2024","5","16","23:00","9.3"
"Kaarina Kaarina","2024","5","17","00:00","13.6"
"Kaarina Kaarina","2024","5","17","01:00","14.4"
"Kaarina Kaarina","2024","5","17","02:00","10.7"
"Kaarina Kaarina","2024","5","17","03:00","11.8"
"Kaarina Kaarina","2024","5","17","04:00","30.1"
"Kaarina Kaarina","2024","5","17","05:00","36.6"
"Kaarina Kaarina","2024","5","17","06:00","32.4"
"Kaarina Kaarina","2024","5","17","07:00","29.9"
"Kaarina Kaarina","2024","5","17","08:00","27.9"
"Kaarina Kaarina","2024","5","17","09:00","28.1"
"Kaarina Kaarina","2024","5","17","10:00","20"
"Kaarina Kaarina","2024","5","17","11:00","14.5"
"Kaarina Kaarina","2024","5","17","12:00","15.1"
"Kaarina Kaarina","2024","5","17","13:00","19.6"
"Kaarina Kaarina","2024","5","17","14:00","16.3"
"Kaarina Kaarina","2024","5","17","15:00","18.9"
"Kaarina Kaarina","2024","5","17","16:00","20"
"Kaarina Kaarina","2024","5","17","17:00","17.4"
"Kaarina Kaarina","2024","5","17","18:00","21.6"
"Kaarina Kaarina","2024","5","17","19:00","16.1"
"Kaarina Kaarina","2024","5","17","20:00","11.3"
"Kaarina Kaarina","2024","5","17","21:00","11.8"
"Kaarina Kaarina","2024","5","17","22:00","16"
"Kaarina Kaarina","2024","5","17","23:00","17"
"Kaarina Kaarina","2024","5","18","00:00","26"
"Kaarina Kaarina","2024","5","18","01:00","25.6"
"Kaarina Kaarina","2024","5","18","02:00","30.8"
"Kaarina Kaarina","2024","5","18","03:00","26.2"
"Kaarina Kaarina","2024","5","18","04:00","23"
"Kaarina Kaarina","2024","5","18","05:00","20.2"
"Kaarina Kaarina","2024","5","18","06:00","20.9"
"Kaarina Kaarina","2024","5","18","07:00","18.5"
"Kaarina Kaarina","2024","5","18","08:00","20.6"
"Kaarina Kaarina","2024","5","18","09:00","19.4"
"Kaarina Kaarina","2024","5","18","10:00","16.2"
"Kaarina Kaarina","2024","5","18","11:00","12.2"
"Kaarina Kaarina","2024","5","18","12:00","15.9"
"Kaarina Kaarina","2024","5","18","13:00","14.8"
"Kaarina Kaarina","2024","5","18","14:00","10.8"
"Kaarina Kaarina","2024","5","18","15:00","11.5"
"Kaarina Kaarina","2024","5","18","16:00","11.6"
"Kaarina Kaarina","2024","5","18","17:00","8.7"
"Kaarina Kaarina","2024","5","18","18:00","14.3"
"Kaarina Kaarina","2024","5","18","19:00","10.1"
"Kaarina Kaarina","2024","5","18","20:00","7"
"Kaarina Kaarina","2024","5","18","21:00","4.9"
"Kaarina Kaarina","2024","5","18","22:00","6"
"Kaarina Kaarina","2024","5","18","23:00","7.4"
"Kaarina Kaarina","2024","5","19","00:00","15.1"
"Kaarina Kaarina","2024","5","19","01:00","14"
"Kaarina Kaarina","2024","5","19","02:00","15.8"
"Kaarina Kaarina","2024","5","19","03:00","18.9"
"Kaarina Kaarina","2024","5","19","04:00","22.8"
"Kaarina Kaarina","2024","5","19","05:00","16.5"
"Kaarina Kaarina","2024","5","19","06:00","21"
"Kaarina Kaarina","2024","5","19","07:00","17.7"
"Kaarina Kaarina","2024","5","19","08:00","23.1"
"Kaarina Kaarina","2024","5","19","09:00","22.5"
"Kaarina Kaarina","2024","5","19","10:00","17.9"
"Kaarina Kaarina","2024","5","19","11:00","16"
"Kaarina Kaarina","2024","5","19","12:00","18.8"
"Kaarina Kaarina","2024","5","19","13:00","15.2"
"Kaarina Kaarina","2024","5","19","14:00","17.5"
"Kaarina Kaarina","2024","5","19","15:00","13.5"
"Kaarina Kaarina","2024","5","19","16:00","15.7"
"Kaarina Kaarina","2024","5","19","17:00","14.8"
"Kaarina Kaarina","2024","5","19","18:00","14.3"
"Kaarina Kaarina","2024","5","19","19:00","10"
"Kaarina Kaarina","2024","5","19","20:00","7.8"
"Kaarina Kaarina","2024","5","19","21:00","6.2"
"Kaarina Kaarina","2024","5","19","22:00","8.5"
"Kaarina Kaarina","2024","5","19","23:00","6.9"
"Kaarina Kaarina","2024","5","20","00:00","9.9"
"Kaarina Kaarina","2024","5","20","01:00","7.9"
"Kaarina Kaarina","2024","5","20","02:00","6.7"
"Kaarina Kaarina","2024","5","20","03:00","5.2"
"Kaarina Kaarina","2024","5","20","04:00","3.6"
"Kaarina Kaarina","2024","5","20","05:00","3.3"
"Kaarina Kaarina","2024","5","20","06:00","2.8"
"Kaarina Kaarina","2024","5","20","07:00","3.1"
"Kaarina Kaarina","2024","5","20","08:00","2.4"
"Kaarina Kaarina","2024","5","20","09:00","-"
"Kaarina Kaarina","2024","5","20","10:00","-"
"Kaarina Kaarina","2024","5","20","11:00","-"
"Kaarina Kaarina","2024","5","20","12:00","-"
"Kaarina Kaarina","2024","5","20","13:00","-"
"Kaarina Kaarina","2024","5","20","14:00","-"
"Kaarina Kaarina","2024","5","20","15:00","-"
"Kaarina Kaarina","2024","5","20","16:00","-"
"Kaarina Kaarina","2024","5","20","17:00","-"
"Kaarina Kaarina","2024","5","20","18:00","-"
"Kaarina Kaarina","2024","5","20","19:00","3.8"
"Kaarina Kaarina","2024","5","20","20:00","2.7"
"Kaarina Kaarina","2024","5","20","21:00","2.8"
"Kaarina Kaarina","2024","5","20","22:00","2.8"
"Kaarina Kaarina","2024","5","20","23:00","2.1"
"Kaarina Kaarina","2024","5","21","00:00","1.9"
"Kaarina Kaarina","2024","5","21","01:00","2.2"
"Kaarina Kaarina","2024","5","21","02:00","1.6"
"Kaarina Kaarina","2024","5","21","03:00","4.1"
"Kaarina Kaarina","2024","5","21","04:00","3.9"
"Kaarina Kaarina","2024","5","21","05:00","5"
"Kaarina Kaarina","2024","5","21","06:00","6.7"
"Kaarina Kaarina","2024","5","21","07:00","10.6"
"Kaarina Kaarina","2024","5","21","08:00","8.1"
"Kaarina Kaarina","2024","5","21","09:00","-"
"Kaarina Kaarina","2024","5","21","10:00","-"
"Kaarina Kaarina","2024","5","21","11:00","-"
"Kaarina Kaarina","2024","5","21","12:00","-"
"Kaarina Kaarina","2024","5","21","13:00","1.6"
"Kaarina Kaarina","2024","5","21","14:00","3.7"
"Kaarina Kaarina","2024","5","21","15:00","4.2"
"Kaarina Kaarina","2024","5","21","16:00","7.5"
"Kaarina Kaarina","2024","5","21","17:00","8.6"
"Kaarina Kaarina","2024","5","21","18:00","8.7"
"Kaarina Kaarina","2024","5","21","19:00","9"
"Kaarina Kaarina","2024","5","21","20:00","8.3"
"Kaarina Kaarina","2024","5","21","21:00","5.9"
"Kaarina Kaarina","2024","5","21","22:00","13.7"
"Kaarina Kaarina","2024","5","21","23:00","10.5"
"Kaarina Kaarina","2024","5","22","00:00","9.6"
"Kaarina Kaarina","2024","5","22","01:00","8.6"
"Kaarina Kaarina","2024","5","22","02:00","11.6"
"Kaarina Kaarina","2024","5","22","03:00","11"
"Kaarina Kaarina","2024","5","22","04:00","13.6"
"Kaarina Kaarina","2024","5","22","05:00","25.7"
"Kaarina Kaarina","2024","5","22","06:00","23.2"
"Kaarina Kaarina","2024","5","22","07:00","16.6"
"Kaarina Kaarina","2024","5","22","08:00","15.8"
"Kaarina Kaarina","2024","5","22","09:00","18"
"Kaarina Kaarina","2024","5","22","10:00","16.6"
"Kaarina Kaarina","2024","5","22","11:00","16.9"
"Kaarina Kaarina","2024","5","22","12:00","14.2"
"Kaarina Kaarina","2024","5","22","13:00","11.2"
"Kaarina Kaarina","2024","5","22","14:00","8.3"
"Kaarina Kaarina","2024","5","22","15:00","8.9"
"Kaarina Kaarina","2024","5","22","16:00","9.2"
"Kaarina Kaarina","2024","5","22","17:00","14.1"
"Kaarina Kaarina","2024","5","22","18:00","10.5"
"Kaarina Kaarina","2024","5","22","19:00","8.4"
"Kaarina Kaarina","2024","5","22","20:00","8.4"
"Kaarina Kaarina","2024","5","22","21:00","6.5"
"Kaarina Kaarina","2024","5","22","22:00","6.5"
"Kaarina Kaarina","2024","5","22","23:00","10.7"
"Kaarina Kaarina","2024","5","23","00:00","9.2"
"Kaarina Kaarina","2024","5","23","01:00","11.9"
"Kaarina Kaarina","2024","5","23","02:00","8.7"
"Kaarina Kaarina","2024","5","23","03:00","6.9"
"Kaarina Kaarina","2024","5","23","04:00","5.3"
"Kaarina Kaarina","2024","5","23","05:00","14.7"
"Kaarina Kaarina","2024","5","23","06:00","11.3"
"Kaarina Kaarina","2024","5","23","07:00","22.4"
"Kaarina Kaarina","2024","5","23","08:00","18.5"
"Kaarina Kaarina","2024","5","23","09:00","13.6"
"Kaarina Kaarina","2024","5","23","10:00","19.9"
"Kaarina Kaarina","2024","5","23","11:00","17.2"
"Kaarina Kaarina","2024","5","23","12:00","13.2"
"Kaarina Kaarina","2024","5","23","13:00","11.9"
"Kaarina Kaarina","2024","5","23","14:00","11.6"
"Kaarina Kaarina","2024","5","23","15:00","10.9"
"Kaarina Kaarina","2024","5","23","16:00","12.9"
"Kaarina Kaarina","2024","5","23","17:00","13.2"
"Kaarina Kaarina","2024","5","23","18:00","14"
"Kaarina Kaarina","2024","5","23","19:00","9.9"
"Kaarina Kaarina","2024","5","23","20:00","9"
"Kaarina Kaarina","2024","5","23","21:00","12.5"
"Kaarina Kaarina","2024","5","23","22:00","11.3"
"Kaarina Kaarina","2024","5","23","23:00","10"
"Kaarina Kaarina","2024","5","24","00:00","12.1"
"Kaarina Kaarina","2024","5","24","01:00","12.5"
"Kaarina Kaarina","2024","5","24","02:00","9.6"
"Kaarina Kaarina","2024","5","24","03:00","12.8"
"Kaarina Kaarina","2024","5","24","04:00","15.4"
"Kaarina Kaarina","2024","5","24","05:00","16.3"
"Kaarina Kaarina","2024","5","24","06:00","21.3"
"Kaarina Kaarina","2024","5","24","07:00","20.1"
"Kaarina Kaarina","2024","5","24","08:00","17.5"
"Kaarina Kaarina","2024","5","24","09:00","22.9"
"Kaarina Kaarina","2024","5","24","10:00","20.1"
"Kaarina Kaarina","2024","5","24","11:00","29.1"
"Kaarina Kaarina","2024","5","24","12:00","23.7"
"Kaarina Kaarina","2024","5","24","13:00","17.8"
"Kaarina Kaarina","2024","5","24","14:00","14.4"
"Kaarina Kaarina","2024","5","24","15:00","15"
"Kaarina Kaarina","2024","5","24","16:00","19"
"Kaarina Kaarina","2024","5","24","17:00","14.3"
"Kaarina Kaarina","2024","5","24","18:00","13.1"
"Kaarina Kaarina","2024","5","24","19:00","19"
"Kaarina Kaarina","2024","5","24","20:00","14.2"
"Kaarina Kaarina","2024","5","24","21:00","21.9"
"Kaarina Kaarina","2024","5","24","22:00","17.2"
"Kaarina Kaarina","2024","5","24","23:00","21.7"
"Kaarina Kaarina","2024","5","25","00:00","19.2"
"Kaarina Kaarina","2024","5","25","01:00","20.9"
"Kaarina Kaarina","2024","5","25","02:00","24.4"
"Kaarina Kaarina","2024","5","25","03:00","24.3"
"Kaarina Kaarina","2024","5","25","04:00","24.6"
"Kaarina Kaarina","2024","5","25","05:00","23.1"
"Kaarina Kaarina","2024","5","25","06:00","24"
"Kaarina Kaarina","2024","5","25","07:00","22.6"
"Kaarina Kaarina","2024","5","25","08:00","19.6"
"Kaarina Kaarina","2024","5","25","09:00","27"
"Kaarina Kaarina","2024","5","25","10:00","23.3"
"Kaarina Kaarina","2024","5","25","11:00","20.2"
"Kaarina Kaarina","2024","5","25","12:00","18.2"
"Kaarina Kaarina","2024","5","25","13:00","13.1"
"Kaarina Kaarina","2024","5","25","14:00","9.5"
"Kaarina Kaarina","2024","5","25","15:00","15.5"
"Kaarina Kaarina","2024","5","25","16:00","12.1"
"Kaarina Kaarina","2024","5","25","17:00","14"
"Kaarina Kaarina","2024","5","25","18:00","18.2"
"Kaarina Kaarina","2024","5","25","19:00","14.1"
"Kaarina Kaarina","2024","5","25","20:00","10.4"
"Kaarina Kaarina","2024","5","25","21:00","18"
"Kaarina Kaarina","2024","5","25","22:00","13.5"
"Kaarina Kaarina","2024","5","25","23:00","16.6"
"Kaarina Kaarina","2024","5","26","00:00","21.8"
"Kaarina Kaarina","2024","5","26","01:00","24.2"
"Kaarina Kaarina","2024","5","26","02:00","21.3"
"Kaarina Kaarina","2024","5","26","03:00","19.4"
"Kaarina Kaarina","2024","5","26","04:00","24.1"
"Kaarina Kaarina","2024","5","26","05:00","21.8"
"Kaarina Kaarina","2024","5","26","06:00","16.4"
"Kaarina Kaarina","2024","5","26","07:00","18"
"Kaarina Kaarina","2024","5","26","08:00","23.6"
"Kaarina Kaarina","2024","5","26","09:00","19.9"
"Kaarina Kaarina","2024","5","26","10:00","22.9"
"Kaarina Kaarina","2024","5","26","11:00","17.1"
"Kaarina Kaarina","2024","5","26","12:00","17.9"
"Kaarina Kaarina","2024","5","26","13:00","13.9"
"Kaarina Kaarina","2024","5","26","14:00","20.2"
"Kaarina Kaarina","2024","5","26","15:00","15.2"
"Kaarina Kaarina","2024","5","26","16:00","11.9"
"Kaarina Kaarina","2024","5","26","17:00","17"
"Kaarina Kaarina","2024","5","26","18:00","12.7"
"Kaarina Kaarina","2024","5","26","19:00","13.1"
"Kaarina Kaarina","2024","5","26","20:00","13.6"
"Kaarina Kaarina","2024","5","26","21:00","14.4"
"Kaarina Kaarina","2024","5","26","22:00","15.2"
"Kaarina Kaarina","2024","5","26","23:00","13.3"
"Kaarina Kaarina","2024","5","27","00:00","14.8"
"Kaarina Kaarina","2024","5","27","01:00","11.8"
"Kaarina Kaarina","2024","5","27","02:00","19"
"Kaarina Kaarina","2024","5","27","03:00","18.5"
"Kaarina Kaarina","2024","5","27","04:00","18.5"
